src_account_id,employee_src_id,system_code,system_name,account_login,account_type_code,account_type_name,privileged_flag,admin_flag,account_status,created_at,disabled_at,source_system,load_dttm,batch_id
ACC-0006769,E02090,FILE,File Storage,e02090_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2023-05-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006770,E02090,ERP,ERP Platform,e02090_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2023-03-30 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006771,E02091,AD,Active Directory,e02091_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-03-24 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006772,E02091,MAIL,Corporate Mail,e02091_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-03-01 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006773,E02091,DWH,Data Warehouse,e02091_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2021-04-05 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006774,E02092,AD,Active Directory,e02092_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-02-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006775,E02092,MAIL,Corporate Mail,e02092_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-12-30 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006776,E02093,AD,Active Directory,e02093_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-05-26 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006777,E02093,MAIL,Corporate Mail,e02093_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-07-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006778,E02093,VPN,VPN Gateway,e02093_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-07-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006779,E02094,AD,Active Directory,e02094_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-10-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006780,E02094,MAIL,Corporate Mail,e02094_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-10-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006781,E02094,ERP,ERP Platform,e02094_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2022-12-08 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006782,E02094,CRM,CRM Platform,e02094_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2022-12-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006783,E02095,AD,Active Directory,e02095_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2025-01-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006784,E02095,MAIL,Corporate Mail,e02095_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-12-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006785,E02095,VPN,VPN Gateway,e02095_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2024-12-31 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006786,E02096,AD,Active Directory,e02096_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-12-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006787,E02096,MAIL,Corporate Mail,e02096_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2019-09-30 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006788,E02096,VPN,VPN Gateway,e02096_vpn,REMOTE,Удалённый доступ,N,N,DISABLED,2019-10-01 00:00:00,2020-02-17 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006789,E02097,AD,Active Directory,e02097_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-03-04 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006790,E02097,MAIL,Corporate Mail,e02097_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-04-14 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006791,E02097,DWH,Data Warehouse,e02097_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2023-05-03 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006792,E02098,AD,Active Directory,e02098_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-05-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006793,E02098,MAIL,Corporate Mail,e02098_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-08-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006794,E02098,VPN,VPN Gateway,e02098_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-07-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006795,E02098,FILE,File Storage,e02098_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2023-07-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006796,E02098,CRM,CRM Platform,e02098_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2023-05-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006797,E02099,AD,Active Directory,e02099_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-02-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006798,E02099,VPN,VPN Gateway,e02099_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2020-01-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006799,E02100,AD,Active Directory,e02100_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-08-08 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006800,E02100,MAIL,Corporate Mail,e02100_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-07-07 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006801,E02100,VPN,VPN Gateway,e02100_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-07-30 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006802,E02100,FILE,File Storage,e02100_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2023-08-17 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006803,E02100,DWH,Data Warehouse,e02100_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2023-05-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006804,E02101,AD,Active Directory,e02101_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-06-04 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006805,E02101,MAIL,Corporate Mail,e02101_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-04-17 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006806,E02101,CRM,CRM Platform,e02101_crm,BUSINESS,Бизнес-учётная запись,N,N,DISABLED,2024-04-27 00:00:00,2024-11-05 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006807,E02102,AD,Active Directory,e02102_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-05-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006808,E02102,MAIL,Corporate Mail,e02102_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-04-20 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006809,E02102,VPN,VPN Gateway,e02102_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2022-05-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006810,E02102,ERP,ERP Platform,e02102_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2022-05-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006811,E02103,AD,Active Directory,e02103_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-12-20 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006812,E02103,MAIL,Corporate Mail,e02103_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-01-20 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006813,E02103,VPN,VPN Gateway,e02103_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-12-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006814,E02103,CRM,CRM Platform,e02103_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2024-01-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006815,E02103,ERP,ERP Platform,e02103_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2023-12-30 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006816,E02104,AD,Active Directory,e02104_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-11-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006817,E02104,MAIL,Corporate Mail,e02104_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-08-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006818,E02104,DWH,Data Warehouse,e02104_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2021-10-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006819,E02105,AD,Active Directory,e02105_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-11-04 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006820,E02105,MAIL,Corporate Mail,e02105_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-09-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006821,E02105,ERP,ERP Platform,e02105_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2023-10-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006822,E02106,AD,Active Directory,e02106_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-09-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006823,E02106,ERP,ERP Platform,e02106_erp,BUSINESS,Бизнес-учётная запись,Y,N,DISABLED,2022-11-27 00:00:00,2023-03-12 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006824,E02107,AD,Active Directory,e02107_ad,DOMAIN,Доменная учётная запись,Y,Y,ACTIVE,2021-05-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006825,E02107,MAIL,Corporate Mail,e02107_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-05-20 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006826,E02107,FILE,File Storage,e02107_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2021-04-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006827,E02108,AD,Active Directory,e02108_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-07-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006828,E02108,MAIL,Corporate Mail,e02108_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-07-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006829,E02108,VPN,VPN Gateway,e02108_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2021-07-01 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006830,E02108,DWH,Data Warehouse,e02108_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2021-08-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006831,E02109,AD,Active Directory,e02109_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-11-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006832,E02109,MAIL,Corporate Mail,e02109_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-10-30 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006833,E02109,CRM,CRM Platform,e02109_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2023-10-24 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006834,E02109,ERP,ERP Platform,e02109_erp,BUSINESS,Бизнес-учётная запись,N,N,DISABLED,2023-12-03 00:00:00,2024-08-14 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006835,E02110,AD,Active Directory,e02110_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-12-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006836,E02110,MAIL,Corporate Mail,e02110_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-10-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006837,E02110,CRM,CRM Platform,e02110_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2025-01-26 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006838,E02111,AD,Active Directory,e02111_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-01-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006839,E02111,MAIL,Corporate Mail,e02111_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-03-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006840,E02112,AD,Active Directory,e02112_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-10-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006841,E02112,MAIL,Corporate Mail,e02112_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-11-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006842,E02112,VPN,VPN Gateway,e02112_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2020-09-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006843,E02113,AD,Active Directory,e02113_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-10-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006844,E02113,MAIL,Corporate Mail,e02113_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-09-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006845,E02113,FILE,File Storage,e02113_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2022-10-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006846,E02113,ERP,ERP Platform,e02113_erp,BUSINESS,Бизнес-учётная запись,Y,N,ACTIVE,2022-09-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006847,E02114,AD,Active Directory,e02114_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2019-04-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006848,E02114,MAIL,Corporate Mail,e02114_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2019-05-07 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006849,E02114,VPN,VPN Gateway,e02114_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2019-05-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006850,E02114,ERP,ERP Platform,e02114_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2019-05-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006851,E02115,AD,Active Directory,e02115_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-06-08 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006852,E02115,MAIL,Corporate Mail,e02115_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2021-07-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006853,E02116,AD,Active Directory,e02116_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-10-18 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006854,E02116,MAIL,Corporate Mail,e02116_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-10-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006855,E02116,FILE,File Storage,e02116_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2022-08-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006856,E02117,AD,Active Directory,e02117_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-04-04 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006857,E02117,MAIL,Corporate Mail,e02117_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-04-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006858,E02117,VPN,VPN Gateway,e02117_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2020-02-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006859,E02117,ERP,ERP Platform,e02117_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2020-02-24 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006860,E02117,CRM,CRM Platform,e02117_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2020-04-08 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006861,E02118,AD,Active Directory,e02118_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-11-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006862,E02118,MAIL,Corporate Mail,e02118_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-10-17 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006863,E02118,ERP,ERP Platform,e02118_erp,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2023-10-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006864,E02119,AD,Active Directory,e02119_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-01-07 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006865,E02119,MAIL,Corporate Mail,e02119_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-02-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006866,E02120,AD,Active Directory,e02120_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-08-01 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006867,E02120,MAIL,Corporate Mail,e02120_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2024-08-31 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006868,E02120,VPN,VPN Gateway,e02120_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2024-07-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006869,E02121,AD,Active Directory,e02121_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2021-05-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006870,E02122,AD,Active Directory,e02122_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-01-26 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006871,E02122,MAIL,Corporate Mail,e02122_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-03-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006872,E02122,DWH,Data Warehouse,e02122_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2020-02-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006873,E02123,AD,Active Directory,e02123_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-12-03 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006874,E02123,MAIL,Corporate Mail,e02123_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-12-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006875,E02123,FILE,File Storage,e02123_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2020-10-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006876,E02124,AD,Active Directory,e02124_ad,DOMAIN,Доменная учётная запись,Y,N,ACTIVE,2022-12-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006877,E02124,MAIL,Corporate Mail,e02124_mail,MAILBOX,Почтовая учётная запись,N,N,DISABLED,2022-12-25 00:00:00,2023-03-19 00:00:00,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006878,E02124,VPN,VPN Gateway,e02124_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-03-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006879,E02124,FILE,File Storage,e02124_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2023-04-01 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006880,E02124,CRM,CRM Platform,e02124_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2023-01-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006881,E02125,AD,Active Directory,e02125_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-02-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006882,E02126,AD,Active Directory,e02126_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-10-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006883,E02126,MAIL,Corporate Mail,e02126_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-08-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006884,E02126,VPN,VPN Gateway,e02126_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2022-11-21 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006885,E02126,FILE,File Storage,e02126_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2022-10-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006886,E02126,DWH,Data Warehouse,e02126_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2022-09-10 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006887,E02127,AD,Active Directory,e02127_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2024-02-05 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006888,E02127,ERP,ERP Platform,e02127_erp,BUSINESS,Бизнес-учётная запись,Y,N,ACTIVE,2023-12-19 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006889,E02128,AD,Active Directory,e02128_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2022-10-29 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006890,E02128,MAIL,Corporate Mail,e02128_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2022-11-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006891,E02128,VPN,VPN Gateway,e02128_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2022-11-28 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006892,E02129,AD,Active Directory,e02129_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-05-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006893,E02129,MAIL,Corporate Mail,e02129_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-04-25 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006894,E02129,FILE,File Storage,e02129_file,STORAGE,Файловая учётная запись,N,N,ACTIVE,2023-06-12 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006895,E02130,AD,Active Directory,e02130_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2023-03-27 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006896,E02130,MAIL,Corporate Mail,e02130_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2023-04-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006897,E02130,VPN,VPN Gateway,e02130_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2023-06-06 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006898,E02130,CRM,CRM Platform,e02130_crm,BUSINESS,Бизнес-учётная запись,N,N,ACTIVE,2023-04-09 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006899,E02131,AD,Active Directory,e02131_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-07-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006900,E02131,MAIL,Corporate Mail,e02131_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-08-16 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006901,E02131,VPN,VPN Gateway,e02131_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2020-10-20 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006902,E02132,AD,Active Directory,e02132_ad,DOMAIN,Доменная учётная запись,Y,Y,ACTIVE,2020-01-23 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006903,E02132,MAIL,Corporate Mail,e02132_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-02-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006904,E02133,AD,Active Directory,e02133_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-07-02 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006905,E02133,MAIL,Corporate Mail,e02133_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-05-24 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006906,E02133,DWH,Data Warehouse,e02133_dwh,ANALYTICS,Аналитическая учётная запись,N,N,ACTIVE,2020-07-13 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006907,E02134,AD,Active Directory,e02134_ad,DOMAIN,Доменная учётная запись,N,N,ACTIVE,2020-12-22 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006908,E02134,MAIL,Corporate Mail,e02134_mail,MAILBOX,Почтовая учётная запись,N,N,ACTIVE,2020-09-23 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006909,E02134,VPN,VPN Gateway,e02134_vpn,REMOTE,Удалённый доступ,N,N,ACTIVE,2020-10-17 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
ACC-0006910,E02134,ERP,ERP Platform,e02134_erp,BUSINESS,Бизнес-учётная запись,Y,Y,ACTIVE,2020-11-11 00:00:00,,iam_core,2024-12-31 11:00:00,access_batch_001
