src_file_event_id,employee_src_id,src_account_id,system_code,operation_type_code,operation_type_name,file_classification,operation_dttm,object_path,download_flag,upload_flag,external_transfer_flag,source_system,load_dttm,batch_id
FILE-0008360,E02753,ACC-0008919,MAIL,DELETE,Удаление файла,PUBLIC,2024-07-11 03:04:57,/data/mail/folder_19/file_4796.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008361,E02754,ACC-0008921,MAIL,READ,Чтение файла,INTERNAL,2024-10-25 08:50:37,/data/mail/folder_23/file_258.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008362,E02754,ACC-0008921,MAIL,UPLOAD,Загрузка файла,STRICTLY_CONFIDENTIAL,2024-07-19 10:27:27,/data/mail/folder_5/file_4376.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008363,E02755,ACC-0008925,MAIL,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-06-10 05:18:56,/data/mail/folder_38/file_3894.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008364,E02755,ACC-0008925,MAIL,DELETE,Удаление файла,PUBLIC,2024-10-27 01:59:17,/data/mail/folder_25/file_2755.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008365,E02755,ACC-0008925,MAIL,READ,Чтение файла,PUBLIC,2024-06-17 12:47:51,/data/mail/folder_43/file_4661.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008366,E02755,ACC-0008925,MAIL,SHARE,Предоставление доступа,INTERNAL,2024-11-26 21:17:28,/data/mail/folder_9/file_2828.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008367,E02756,ACC-0008928,MAIL,DOWNLOAD,Скачивание файла,INTERNAL,2024-04-24 00:15:32,/data/mail/folder_19/file_265.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008368,E02756,ACC-0008928,MAIL,READ,Чтение файла,INTERNAL,2024-02-19 22:40:11,/data/mail/folder_26/file_3432.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008369,E02756,ACC-0008928,MAIL,READ,Чтение файла,CONFIDENTIAL,2024-11-30 07:26:05,/data/mail/folder_21/file_4414.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008370,E02757,ACC-0008930,MAIL,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-04-06 14:29:42,/data/mail/folder_7/file_2690.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008371,E02757,ACC-0008930,MAIL,DOWNLOAD,Скачивание файла,INTERNAL,2024-06-22 09:24:20,/data/mail/folder_13/file_3867.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008372,E02757,ACC-0008930,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-01-05 11:23:39,/data/mail/folder_29/file_2152.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008373,E02757,ACC-0008930,MAIL,DELETE,Удаление файла,PUBLIC,2024-11-25 14:34:50,/data/mail/folder_40/file_2384.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008374,E02757,ACC-0008932,DWH,UPLOAD,Загрузка файла,PUBLIC,2024-04-30 16:23:24,/data/dwh/folder_1/file_2435.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008375,E02757,ACC-0008932,DWH,DOWNLOAD,Скачивание файла,PUBLIC,2024-03-18 21:16:42,/data/dwh/folder_6/file_386.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008376,E02757,ACC-0008932,DWH,SHARE,Предоставление доступа,PUBLIC,2024-07-24 06:45:56,/data/dwh/folder_44/file_770.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008377,E02757,ACC-0008932,DWH,SHARE,Предоставление доступа,INTERNAL,2024-07-27 10:42:21,/data/dwh/folder_47/file_3174.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008378,E02757,ACC-0008933,FILE,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-02-27 10:14:05,/data/file/folder_27/file_2896.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008379,E02757,ACC-0008933,FILE,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-12-04 13:58:17,/data/file/folder_22/file_1252.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008380,E02757,ACC-0008933,FILE,READ,Чтение файла,PUBLIC,2024-09-21 11:28:25,/data/file/folder_46/file_214.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008381,E02757,ACC-0008933,FILE,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-10-21 16:44:39,/data/file/folder_21/file_4782.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008382,E02758,ACC-0008935,MAIL,DELETE,Удаление файла,INTERNAL,2024-02-11 08:35:52,/data/mail/folder_47/file_1739.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008383,E02758,ACC-0008935,MAIL,DOWNLOAD,Скачивание файла,PUBLIC,2024-08-11 10:00:10,/data/mail/folder_46/file_520.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008384,E02759,ACC-0008938,MAIL,SHARE,Предоставление доступа,PUBLIC,2024-10-01 07:50:07,/data/mail/folder_36/file_1272.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008385,E02759,ACC-0008938,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-06-27 11:14:01,/data/mail/folder_7/file_4922.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008386,E02761,ACC-0008943,MAIL,READ,Чтение файла,INTERNAL,2024-09-25 07:29:21,/data/mail/folder_9/file_3811.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008387,E02762,ACC-0008946,MAIL,UPLOAD,Загрузка файла,PUBLIC,2024-07-19 06:07:16,/data/mail/folder_49/file_4846.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008388,E02762,ACC-0008946,MAIL,UPLOAD,Загрузка файла,STRICTLY_CONFIDENTIAL,2024-08-09 06:19:38,/data/mail/folder_38/file_2775.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008389,E02762,ACC-0008947,DWH,SHARE,Предоставление доступа,PUBLIC,2024-12-05 10:49:03,/data/dwh/folder_40/file_957.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008390,E02762,ACC-0008947,DWH,DOWNLOAD,Скачивание файла,CONFIDENTIAL,2024-05-07 16:34:56,/data/dwh/folder_45/file_855.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008391,E02762,ACC-0008947,DWH,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-09-29 06:54:05,/data/dwh/folder_41/file_765.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008392,E02762,ACC-0008947,DWH,UPLOAD,Загрузка файла,STRICTLY_CONFIDENTIAL,2024-10-31 17:15:21,/data/dwh/folder_15/file_2103.dat,N,Y,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008393,E02763,ACC-0008949,MAIL,SHARE,Предоставление доступа,INTERNAL,2024-03-14 04:50:22,/data/mail/folder_2/file_1751.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008394,E02763,ACC-0008951,DWH,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-03-28 14:51:27,/data/dwh/folder_18/file_1549.dat,Y,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008395,E02763,ACC-0008951,DWH,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-03-29 11:21:19,/data/dwh/folder_25/file_2701.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008396,E02763,ACC-0008951,DWH,DOWNLOAD,Скачивание файла,PUBLIC,2024-06-30 21:36:39,/data/dwh/folder_1/file_148.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008397,E02763,ACC-0008951,DWH,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-02-03 09:18:39,/data/dwh/folder_35/file_1230.dat,N,Y,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008398,E02764,ACC-0008954,DWH,DELETE,Удаление файла,INTERNAL,2024-08-02 01:49:54,/data/dwh/folder_16/file_650.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008399,E02764,ACC-0008954,DWH,READ,Чтение файла,CONFIDENTIAL,2024-02-02 17:11:48,/data/dwh/folder_31/file_203.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008400,E02765,ACC-0008956,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-06-25 19:24:36,/data/mail/folder_40/file_661.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008401,E02765,ACC-0008956,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-02-27 18:34:11,/data/mail/folder_18/file_1534.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008402,E02766,ACC-0008958,MAIL,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-10-15 16:35:12,/data/mail/folder_7/file_4378.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008403,E02767,ACC-0008961,DWH,DOWNLOAD,Скачивание файла,INTERNAL,2024-05-10 03:49:43,/data/dwh/folder_34/file_927.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008404,E02767,ACC-0008961,DWH,DOWNLOAD,Скачивание файла,INTERNAL,2024-11-06 04:34:17,/data/dwh/folder_34/file_3922.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008405,E02768,ACC-0008964,FILE,DELETE,Удаление файла,CONFIDENTIAL,2024-02-21 14:47:40,/data/file/folder_45/file_4171.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008406,E02768,ACC-0008964,FILE,UPLOAD,Загрузка файла,INTERNAL,2024-11-18 09:33:21,/data/file/folder_13/file_1633.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008407,E02769,ACC-0008966,CRM,DOWNLOAD,Скачивание файла,CONFIDENTIAL,2024-02-07 07:07:28,/data/crm/folder_20/file_4523.dat,Y,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008408,E02769,ACC-0008966,CRM,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-10-24 18:56:36,/data/crm/folder_11/file_1425.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008409,E02770,ACC-0008968,DWH,DOWNLOAD,Скачивание файла,PUBLIC,2024-04-04 07:05:16,/data/dwh/folder_20/file_3585.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008410,E02771,ACC-0008970,MAIL,DOWNLOAD,Скачивание файла,PUBLIC,2024-01-12 15:59:14,/data/mail/folder_24/file_1145.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008411,E02771,ACC-0008970,MAIL,DELETE,Удаление файла,CONFIDENTIAL,2024-11-14 11:53:45,/data/mail/folder_1/file_489.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008412,E02771,ACC-0008970,MAIL,DOWNLOAD,Скачивание файла,PUBLIC,2024-12-08 03:42:54,/data/mail/folder_6/file_3326.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008413,E02772,ACC-0008973,MAIL,DOWNLOAD,Скачивание файла,INTERNAL,2024-01-14 23:08:54,/data/mail/folder_48/file_367.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008414,E02772,ACC-0008973,MAIL,SHARE,Предоставление доступа,CONFIDENTIAL,2024-09-08 08:12:16,/data/mail/folder_43/file_3991.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008415,E02772,ACC-0008973,MAIL,SHARE,Предоставление доступа,PUBLIC,2024-03-13 10:04:50,/data/mail/folder_36/file_4815.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008416,E02772,ACC-0008973,MAIL,SHARE,Предоставление доступа,CONFIDENTIAL,2024-07-05 18:23:49,/data/mail/folder_11/file_4963.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008417,E02772,ACC-0008975,DWH,READ,Чтение файла,CONFIDENTIAL,2024-01-11 02:30:50,/data/dwh/folder_39/file_4194.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008418,E02772,ACC-0008975,DWH,DELETE,Удаление файла,CONFIDENTIAL,2024-03-13 12:58:43,/data/dwh/folder_32/file_1571.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008419,E02772,ACC-0008975,DWH,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-02-20 20:26:07,/data/dwh/folder_38/file_3879.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008420,E02773,ACC-0008977,MAIL,DOWNLOAD,Скачивание файла,PUBLIC,2024-10-04 12:16:35,/data/mail/folder_32/file_4498.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008421,E02773,ACC-0008977,MAIL,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-02-01 23:06:57,/data/mail/folder_26/file_3573.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008422,E02773,ACC-0008977,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-03-16 20:57:36,/data/mail/folder_33/file_3364.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008423,E02773,ACC-0008978,CRM,UPLOAD,Загрузка файла,PUBLIC,2024-12-13 20:11:55,/data/crm/folder_36/file_2131.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008424,E02773,ACC-0008978,CRM,READ,Чтение файла,PUBLIC,2024-05-09 06:12:31,/data/crm/folder_13/file_1546.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008425,E02774,ACC-0008980,MAIL,DELETE,Удаление файла,CONFIDENTIAL,2024-10-29 23:46:18,/data/mail/folder_43/file_4786.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008426,E02774,ACC-0008981,CRM,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-01-21 13:22:06,/data/crm/folder_40/file_3581.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008427,E02774,ACC-0008981,CRM,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-03-18 11:04:13,/data/crm/folder_19/file_475.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008428,E02774,ACC-0008981,CRM,DOWNLOAD,Скачивание файла,PUBLIC,2024-08-11 14:30:50,/data/crm/folder_1/file_4725.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008429,E02775,ACC-0008983,MAIL,SHARE,Предоставление доступа,INTERNAL,2024-08-19 14:07:43,/data/mail/folder_24/file_1096.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008430,E02775,ACC-0008983,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-06-30 12:31:11,/data/mail/folder_49/file_2174.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008431,E02775,ACC-0008985,CRM,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-07-27 02:52:44,/data/crm/folder_16/file_1203.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008432,E02776,ACC-0008987,MAIL,READ,Чтение файла,CONFIDENTIAL,2024-03-31 23:29:48,/data/mail/folder_20/file_167.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008433,E02776,ACC-0008987,MAIL,DOWNLOAD,Скачивание файла,PUBLIC,2024-11-03 20:34:28,/data/mail/folder_50/file_1314.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008434,E02776,ACC-0008989,FILE,DOWNLOAD,Скачивание файла,INTERNAL,2024-03-25 22:54:08,/data/file/folder_11/file_4571.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008435,E02776,ACC-0008989,FILE,UPLOAD,Загрузка файла,INTERNAL,2024-03-15 04:03:59,/data/file/folder_47/file_4661.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008436,E02776,ACC-0008989,FILE,SHARE,Предоставление доступа,CONFIDENTIAL,2024-05-27 01:20:12,/data/file/folder_27/file_1177.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008437,E02776,ACC-0008989,FILE,READ,Чтение файла,PUBLIC,2024-08-01 17:53:01,/data/file/folder_32/file_798.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008438,E02778,ACC-0008994,MAIL,SHARE,Предоставление доступа,CONFIDENTIAL,2024-11-30 18:35:11,/data/mail/folder_29/file_1096.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008439,E02778,ACC-0008995,FILE,SHARE,Предоставление доступа,CONFIDENTIAL,2024-06-02 21:00:45,/data/file/folder_39/file_1024.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008440,E02778,ACC-0008995,FILE,UPLOAD,Загрузка файла,INTERNAL,2024-05-03 00:28:10,/data/file/folder_34/file_4213.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008441,E02778,ACC-0008995,FILE,UPLOAD,Загрузка файла,STRICTLY_CONFIDENTIAL,2024-08-13 11:55:29,/data/file/folder_2/file_4990.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008442,E02778,ACC-0008995,FILE,DELETE,Удаление файла,INTERNAL,2024-03-10 06:08:40,/data/file/folder_21/file_3940.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008443,E02779,ACC-0008997,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-04-29 08:55:05,/data/mail/folder_35/file_2203.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008444,E02779,ACC-0008997,MAIL,SHARE,Предоставление доступа,CONFIDENTIAL,2024-03-20 07:57:11,/data/mail/folder_24/file_4255.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008445,E02779,ACC-0008997,MAIL,UPLOAD,Загрузка файла,PUBLIC,2024-12-19 22:37:54,/data/mail/folder_23/file_3171.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008446,E02779,ACC-0008997,MAIL,DELETE,Удаление файла,INTERNAL,2024-09-21 13:37:30,/data/mail/folder_1/file_3546.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008447,E02780,ACC-0008999,MAIL,SHARE,Предоставление доступа,PUBLIC,2024-12-31 13:27:11,/data/mail/folder_25/file_4539.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008448,E02780,ACC-0008999,MAIL,DELETE,Удаление файла,CONFIDENTIAL,2024-12-21 04:09:15,/data/mail/folder_18/file_2451.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008449,E02781,ACC-0009003,DWH,READ,Чтение файла,PUBLIC,2024-05-11 20:15:05,/data/dwh/folder_50/file_1244.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008450,E02781,ACC-0009004,FILE,UPLOAD,Загрузка файла,STRICTLY_CONFIDENTIAL,2024-12-21 00:49:00,/data/file/folder_40/file_1905.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008451,E02782,ACC-0009006,MAIL,READ,Чтение файла,PUBLIC,2024-03-01 21:40:04,/data/mail/folder_16/file_683.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008452,E02782,ACC-0009006,MAIL,READ,Чтение файла,CONFIDENTIAL,2024-06-18 08:07:24,/data/mail/folder_19/file_3929.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008453,E02782,ACC-0009006,MAIL,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-09-11 05:46:21,/data/mail/folder_45/file_185.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008454,E02783,ACC-0009009,MAIL,DELETE,Удаление файла,CONFIDENTIAL,2024-02-17 06:02:06,/data/mail/folder_4/file_112.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008455,E02783,ACC-0009009,MAIL,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-07-22 04:50:59,/data/mail/folder_23/file_3980.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008456,E02783,ACC-0009009,MAIL,READ,Чтение файла,CONFIDENTIAL,2024-09-05 13:24:49,/data/mail/folder_42/file_1262.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008457,E02783,ACC-0009009,MAIL,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-04-21 03:45:30,/data/mail/folder_17/file_2709.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008458,E02783,ACC-0009011,DWH,DELETE,Удаление файла,INTERNAL,2024-08-11 03:13:07,/data/dwh/folder_41/file_3553.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008459,E02783,ACC-0009011,DWH,READ,Чтение файла,INTERNAL,2024-12-21 00:56:05,/data/dwh/folder_15/file_2103.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008460,E02784,ACC-0009014,MAIL,READ,Чтение файла,INTERNAL,2024-01-06 17:17:48,/data/mail/folder_38/file_1757.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008461,E02784,ACC-0009014,MAIL,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-03-09 07:40:34,/data/mail/folder_37/file_2894.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008462,E02784,ACC-0009016,DWH,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-04-16 02:40:33,/data/dwh/folder_40/file_2118.dat,N,Y,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008463,E02784,ACC-0009016,DWH,SHARE,Предоставление доступа,CONFIDENTIAL,2024-08-08 21:13:54,/data/dwh/folder_48/file_2309.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008464,E02784,ACC-0009016,DWH,SHARE,Предоставление доступа,CONFIDENTIAL,2024-12-09 15:13:16,/data/dwh/folder_13/file_3864.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008465,E02785,ACC-0009018,MAIL,DOWNLOAD,Скачивание файла,INTERNAL,2024-03-12 06:10:54,/data/mail/folder_6/file_4512.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008466,E02785,ACC-0009018,MAIL,DELETE,Удаление файла,INTERNAL,2024-01-29 17:58:01,/data/mail/folder_19/file_4055.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008467,E02785,ACC-0009018,MAIL,READ,Чтение файла,CONFIDENTIAL,2024-10-29 18:20:35,/data/mail/folder_25/file_993.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008468,E02785,ACC-0009021,DWH,READ,Чтение файла,PUBLIC,2024-02-01 08:08:51,/data/dwh/folder_36/file_1415.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008469,E02786,ACC-0009025,DWH,DELETE,Удаление файла,PUBLIC,2024-01-26 21:47:32,/data/dwh/folder_33/file_612.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008470,E02786,ACC-0009025,DWH,SHARE,Предоставление доступа,PUBLIC,2024-09-25 01:47:09,/data/dwh/folder_34/file_1232.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008471,E02786,ACC-0009025,DWH,DOWNLOAD,Скачивание файла,STRICTLY_CONFIDENTIAL,2024-02-11 16:41:18,/data/dwh/folder_44/file_2164.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008472,E02787,ACC-0009027,MAIL,DOWNLOAD,Скачивание файла,INTERNAL,2024-03-27 07:05:27,/data/mail/folder_16/file_3328.dat,Y,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008473,E02787,ACC-0009027,MAIL,READ,Чтение файла,STRICTLY_CONFIDENTIAL,2024-03-05 01:34:23,/data/mail/folder_30/file_3166.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008474,E02787,ACC-0009030,FILE,DELETE,Удаление файла,STRICTLY_CONFIDENTIAL,2024-08-27 19:04:26,/data/file/folder_12/file_3245.dat,N,N,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008475,E02787,ACC-0009030,FILE,DOWNLOAD,Скачивание файла,CONFIDENTIAL,2024-03-23 20:18:12,/data/file/folder_22/file_1066.dat,Y,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008476,E02787,ACC-0009030,FILE,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-02-18 19:34:56,/data/file/folder_34/file_1127.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008477,E02787,ACC-0009030,FILE,SHARE,Предоставление доступа,STRICTLY_CONFIDENTIAL,2024-10-02 05:43:20,/data/file/folder_42/file_2811.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008478,E02788,ACC-0009032,MAIL,UPLOAD,Загрузка файла,CONFIDENTIAL,2024-04-14 18:57:30,/data/mail/folder_47/file_1789.dat,N,Y,Y,dlp_monitor,2024-12-31 11:00:00,access_batch_001
FILE-0008479,E02789,ACC-0009035,MAIL,READ,Чтение файла,PUBLIC,2024-10-02 13:12:04,/data/mail/folder_22/file_2490.dat,N,N,N,dlp_monitor,2024-12-31 11:00:00,access_batch_001
