src_overtime_event_id,employee_src_id,overtime_date,overtime_hours,overtime_reason_code,overtime_reason_name,approved_flag,source_system,load_dttm,batch_id
OT-0007696,E02400,2024-09-23,1.06,PEAK_LOAD,Пиковая нагрузка,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007697,E02401,2024-10-09,3.97,PROJECT_LOAD,Проектная нагрузка,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007698,E02401,2024-08-07,5.91,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007699,E02401,2024-12-13,4.02,PROJECT_LOAD,Проектная нагрузка,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007700,E02401,2024-01-11,1.72,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007701,E02401,2024-05-17,3.13,PEAK_LOAD,Пиковая нагрузка,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007702,E02401,2024-12-07,4.55,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007703,E02401,2024-01-30,2.06,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007704,E02401,2024-09-01,1.02,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007705,E02402,2024-04-02,5.58,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007706,E02403,2024-10-18,3.42,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007707,E02403,2024-01-09,4.63,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007708,E02403,2024-09-14,4.32,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007709,E02404,2024-09-09,5.49,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007710,E02406,2024-02-02,1.6,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007711,E02406,2024-08-22,2.54,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007712,E02406,2024-01-15,2.41,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007713,E02407,2024-12-16,3.69,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007714,E02407,2024-04-17,4.39,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007715,E02408,2024-02-17,4.63,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007716,E02408,2024-09-17,4.05,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007717,E02409,2024-06-30,5.83,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007718,E02409,2024-10-01,2.14,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007719,E02409,2024-11-07,1.92,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007720,E02410,2024-11-22,5.29,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007721,E02410,2024-11-05,5.15,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007722,E02410,2024-02-22,3.14,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007723,E02410,2024-09-04,4.13,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007724,E02410,2024-08-19,4.24,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007725,E02410,2024-12-06,5.52,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007726,E02410,2024-06-12,1.68,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007727,E02410,2024-04-20,4.09,STAFF_SHORTAGE,Недостаток персонала,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007728,E02410,2024-08-10,1.82,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007729,E02410,2024-07-02,5.17,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007730,E02410,2024-07-01,2.93,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007731,E02410,2024-11-17,2.86,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007732,E02412,2024-07-02,3.46,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007733,E02412,2024-06-27,4.44,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007734,E02412,2024-07-19,1.21,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007735,E02412,2024-02-05,5.86,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007736,E02412,2024-03-09,1.97,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007737,E02412,2024-04-26,3.2,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007738,E02412,2024-09-12,1.56,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007739,E02412,2024-06-07,3.76,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007740,E02412,2024-11-06,1.57,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007741,E02412,2024-01-28,4.13,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007742,E02412,2024-10-03,5.53,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007743,E02412,2024-03-03,5.16,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007744,E02413,2024-03-18,5.66,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007745,E02414,2024-02-02,3.21,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007746,E02414,2024-03-06,4.32,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007747,E02415,2024-06-26,2.8,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007748,E02415,2024-05-28,4.94,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007749,E02415,2024-06-21,4.97,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007750,E02415,2024-06-29,2.87,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007751,E02415,2024-11-09,2.3,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007752,E02416,2024-07-23,3.99,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007753,E02416,2024-04-15,5.38,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007754,E02417,2024-08-26,3.51,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007755,E02417,2024-09-28,3.45,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007756,E02417,2024-12-15,1.21,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007757,E02417,2024-08-08,4.06,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007758,E02417,2024-05-12,5.58,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007759,E02417,2024-01-05,3.91,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007760,E02417,2024-05-03,3.51,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007761,E02417,2024-10-04,5.9,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007762,E02417,2024-11-24,3.34,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007763,E02417,2024-06-08,2.19,STAFF_SHORTAGE,Недостаток персонала,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007764,E02417,2024-10-30,5.02,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007765,E02417,2024-04-15,5.4,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007766,E02418,2024-01-28,3.33,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007767,E02418,2024-08-11,2.42,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007768,E02418,2024-09-15,4.09,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007769,E02418,2024-10-03,5.36,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007770,E02418,2024-04-20,1.11,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007771,E02418,2024-05-19,1.25,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007772,E02418,2024-11-05,3.68,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007773,E02418,2024-10-16,5.97,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007774,E02420,2024-07-02,1.14,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007775,E02420,2024-10-22,2.93,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007776,E02421,2024-01-21,2.52,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007777,E02421,2024-10-13,5.32,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007778,E02422,2024-02-28,2.85,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007779,E02423,2024-06-18,5.18,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007780,E02423,2024-08-15,3.71,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007781,E02424,2024-09-03,5.12,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007782,E02424,2024-02-25,1.62,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007783,E02424,2024-09-03,4.29,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007784,E02425,2024-03-12,4.38,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007785,E02425,2024-01-18,2.19,STAFF_SHORTAGE,Недостаток персонала,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007786,E02425,2024-02-02,4.63,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007787,E02425,2024-10-27,3.8,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007788,E02425,2024-03-19,3.08,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007789,E02425,2024-05-03,2.88,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007790,E02425,2024-12-08,3.29,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007791,E02425,2024-12-12,2.31,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007792,E02426,2024-10-02,2.0,PEAK_LOAD,Пиковая нагрузка,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007793,E02426,2024-11-22,3.3,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007794,E02426,2024-10-25,4.46,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007795,E02426,2024-11-22,4.59,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007796,E02426,2024-05-23,5.54,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007797,E02427,2024-01-09,3.44,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007798,E02427,2024-02-25,3.33,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007799,E02428,2024-08-11,1.33,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007800,E02428,2024-03-25,2.95,PROJECT_LOAD,Проектная нагрузка,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007801,E02429,2024-12-30,5.79,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007802,E02429,2024-12-16,3.71,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007803,E02429,2024-03-15,4.78,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007804,E02429,2024-07-13,2.65,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007805,E02429,2024-11-04,4.56,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007806,E02429,2024-09-24,2.95,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007807,E02429,2024-03-08,2.63,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007808,E02429,2024-08-14,2.64,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007809,E02430,2024-12-12,1.77,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007810,E02430,2024-11-14,5.19,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007811,E02430,2024-08-25,5.84,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007812,E02430,2024-03-15,3.65,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007813,E02430,2024-06-13,4.88,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007814,E02432,2024-09-07,3.72,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007815,E02434,2024-04-07,2.48,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007816,E02434,2024-04-07,1.75,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007817,E02434,2024-12-03,1.73,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007818,E02435,2024-06-24,3.58,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007819,E02435,2024-02-08,5.4,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007820,E02435,2024-04-03,2.14,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007821,E02436,2024-10-31,3.65,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007822,E02436,2024-06-13,5.27,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007823,E02436,2024-02-27,1.12,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007824,E02436,2024-06-19,3.98,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007825,E02436,2024-10-27,5.79,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007826,E02436,2024-11-13,2.32,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007827,E02436,2024-10-13,2.56,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007828,E02436,2024-12-08,3.72,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007829,E02436,2024-04-07,4.2,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007830,E02436,2024-01-23,2.87,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007831,E02436,2024-07-11,3.19,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007832,E02436,2024-03-04,3.4,STAFF_SHORTAGE,Недостаток персонала,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007833,E02437,2024-06-25,1.04,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007834,E02437,2024-10-12,5.06,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007835,E02437,2024-08-12,1.87,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007836,E02437,2024-08-11,2.32,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007837,E02437,2024-03-05,4.19,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007838,E02438,2024-03-21,4.15,STAFF_SHORTAGE,Недостаток персонала,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007839,E02438,2024-03-13,4.54,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007840,E02439,2024-10-21,2.55,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007841,E02440,2024-02-06,5.59,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007842,E02441,2024-08-03,3.18,STAFF_SHORTAGE,Недостаток персонала,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007843,E02441,2024-01-16,2.4,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007844,E02442,2024-11-29,3.81,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007845,E02443,2024-10-17,1.17,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007846,E02443,2024-06-09,4.14,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007847,E02443,2024-12-02,1.48,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007848,E02443,2024-05-12,5.29,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007849,E02443,2024-12-04,1.95,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007850,E02444,2024-08-11,4.18,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007851,E02445,2024-12-29,1.42,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007852,E02445,2024-01-17,2.19,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007853,E02445,2024-09-04,1.23,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007854,E02446,2024-03-23,4.37,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007855,E02447,2024-08-09,3.92,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007856,E02447,2024-10-24,1.09,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007857,E02448,2024-11-14,2.64,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007858,E02450,2024-03-23,3.3,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007859,E02450,2024-08-15,2.73,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007860,E02450,2024-08-05,4.44,PEAK_LOAD,Пиковая нагрузка,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007861,E02450,2024-07-07,4.84,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007862,E02450,2024-07-09,3.03,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007863,E02451,2024-05-25,2.74,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007864,E02454,2024-10-19,4.21,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007865,E02454,2024-04-28,4.55,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007866,E02454,2024-03-28,3.61,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007867,E02454,2024-06-24,1.6,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007868,E02454,2024-02-20,4.74,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007869,E02454,2024-02-14,3.45,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007870,E02454,2024-01-03,5.56,PEAK_LOAD,Пиковая нагрузка,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007871,E02454,2024-04-05,3.94,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007872,E02455,2024-06-01,1.99,MONTH_END,Закрытие периода,N,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007873,E02455,2024-07-11,4.51,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007874,E02455,2024-05-16,3.78,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007875,E02455,2024-07-19,4.79,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007876,E02455,2024-01-05,1.18,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007877,E02455,2024-04-04,4.1,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007878,E02455,2024-04-26,2.49,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007879,E02455,2024-11-15,6.0,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007880,E02456,2024-07-21,5.47,MONTH_END,Закрытие периода,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007881,E02456,2024-08-05,1.23,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007882,E02456,2024-06-23,1.86,STAFF_SHORTAGE,Недостаток персонала,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007883,E02457,2024-01-10,3.06,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007884,E02458,2024-03-30,5.17,PROJECT_LOAD,Проектная нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007885,E02458,2024-03-28,5.05,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
OT-0007886,E02459,2024-09-16,1.21,PEAK_LOAD,Пиковая нагрузка,Y,hr_overtime,2024-12-31 10:00:00,hr_batch_001
