src_role_assignment_id,employee_src_id,src_account_id,system_code,role_code,role_name,role_group,assigned_at,revoked_at,assignment_status,source_system,load_dttm,batch_id
ROLE-0013075,E02617,ACC-0008478,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-01-24 07:22:24,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013076,E02617,ACC-0008479,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-11-07 03:05:35,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013077,E02617,ACC-0008479,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-02-07 00:27:29,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013078,E02617,ACC-0008480,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-01-31 01:15:55,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013079,E02618,ACC-0008481,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-03-24 14:34:41,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013080,E02618,ACC-0008481,AD,AD_USER,Пользователь домена,BASE,2024-06-23 06:17:28,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013081,E02618,ACC-0008482,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-06-14 00:28:53,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013082,E02618,ACC-0008483,DWH,DWH_ADMIN,Администратор DWH,PRIVILEGED,2024-09-07 04:28:03,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013083,E02619,ACC-0008484,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-09-07 19:00:39,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013084,E02619,ACC-0008485,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-05-08 18:45:41,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013085,E02619,ACC-0008485,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-05-08 13:21:25,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013086,E02620,ACC-0008486,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-07-10 06:56:54,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013087,E02620,ACC-0008486,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-03-21 23:26:33,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013088,E02620,ACC-0008487,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-05-15 19:12:45,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013089,E02620,ACC-0008488,VPN,VPN_USER,VPN пользователь,BASE,2024-03-29 01:03:18,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013090,E02620,ACC-0008489,DWH,DWH_READER,Чтение DWH,BASE,2024-01-03 03:28:26,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013091,E02621,ACC-0008490,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-05-12 22:00:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013092,E02621,ACC-0008491,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-09-25 23:10:20,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013093,E02621,ACC-0008492,DWH,DWH_ADMIN,Администратор DWH,PRIVILEGED,2024-05-13 03:22:42,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013094,E02621,ACC-0008492,DWH,DWH_READER,Чтение DWH,BASE,2024-09-09 10:13:00,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013095,E02622,ACC-0008493,AD,AD_USER,Пользователь домена,BASE,2024-11-28 21:10:21,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013096,E02622,ACC-0008494,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-08-12 21:22:48,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013097,E02622,ACC-0008495,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-07-07 02:35:01,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013098,E02622,ACC-0008495,VPN,VPN_USER,VPN пользователь,BASE,2024-07-13 02:19:08,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013099,E02622,ACC-0008496,CRM,CRM_USER,Пользователь CRM,BASE,2024-04-17 12:29:55,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013100,E02622,ACC-0008496,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-03-29 22:42:42,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013101,E02623,ACC-0008497,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-04-13 22:48:24,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013102,E02623,ACC-0008497,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-03-06 13:19:25,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013103,E02623,ACC-0008498,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-05-21 07:17:36,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013104,E02623,ACC-0008498,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-01-29 08:40:37,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013105,E02623,ACC-0008499,CRM,CRM_MANAGER,Менеджер CRM,POWER,2024-06-15 08:23:33,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013106,E02624,ACC-0008500,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-02-25 23:13:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013107,E02624,ACC-0008500,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-07-26 09:31:49,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013108,E02624,ACC-0008501,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-04-18 16:41:59,2024-05-06 16:41:59,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013109,E02624,ACC-0008501,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-05-11 19:57:21,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013110,E02624,ACC-0008502,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-11-18 06:51:11,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013111,E02624,ACC-0008503,DWH,DWH_ADMIN,Администратор DWH,PRIVILEGED,2024-02-16 03:43:44,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013112,E02625,ACC-0008504,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-03-13 03:14:13,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013113,E02625,ACC-0008504,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-02-25 23:27:43,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013114,E02625,ACC-0008505,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-01-08 06:17:21,2024-04-02 06:17:21,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013115,E02625,ACC-0008505,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-08-17 07:04:13,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013116,E02625,ACC-0008506,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-11-27 14:48:09,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013117,E02625,ACC-0008506,VPN,VPN_USER,VPN пользователь,BASE,2024-02-03 09:05:42,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013118,E02626,ACC-0008507,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-06-04 15:20:05,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013119,E02626,ACC-0008507,AD,AD_USER,Пользователь домена,BASE,2024-05-03 18:13:22,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013120,E02626,ACC-0008508,CRM,CRM_MANAGER,Менеджер CRM,POWER,2024-05-19 18:31:47,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013121,E02626,ACC-0008508,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-07-27 07:01:23,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013122,E02627,ACC-0008509,AD,AD_USER,Пользователь домена,BASE,2024-02-02 20:41:38,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013123,E02627,ACC-0008510,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-04-04 21:44:10,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013124,E02627,ACC-0008510,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-08-02 17:12:59,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013125,E02627,ACC-0008511,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-06-05 15:15:03,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013126,E02627,ACC-0008511,VPN,VPN_USER,VPN пользователь,BASE,2024-01-08 02:10:30,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013127,E02627,ACC-0008512,CRM,CRM_MANAGER,Менеджер CRM,POWER,2024-11-26 14:05:10,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013128,E02627,ACC-0008512,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-06-15 08:26:31,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013129,E02628,ACC-0008513,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-02-04 05:06:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013130,E02628,ACC-0008513,AD,AD_USER,Пользователь домена,BASE,2024-06-11 07:55:40,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013131,E02628,ACC-0008514,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-10-16 00:15:14,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013132,E02628,ACC-0008514,VPN,VPN_USER,VPN пользователь,BASE,2024-09-10 04:59:00,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013133,E02628,ACC-0008515,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-01-12 14:19:12,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013134,E02629,ACC-0008516,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-09-08 07:11:36,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013135,E02629,ACC-0008516,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-10-13 06:32:48,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013136,E02629,ACC-0008517,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-10-06 01:31:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013137,E02629,ACC-0008517,VPN,VPN_USER,VPN пользователь,BASE,2024-11-21 02:38:00,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013138,E02629,ACC-0008518,CRM,CRM_USER,Пользователь CRM,BASE,2024-05-25 02:18:51,2024-06-21 02:18:51,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013139,E02629,ACC-0008518,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-03-21 14:34:50,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013140,E02630,ACC-0008519,AD,AD_USER,Пользователь домена,BASE,2024-04-02 23:30:50,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013141,E02630,ACC-0008519,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-02-08 12:02:18,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013142,E02630,ACC-0008520,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-05-09 10:03:29,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013143,E02630,ACC-0008520,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-10-08 19:51:35,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013144,E02630,ACC-0008521,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-02-07 07:18:58,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013145,E02631,ACC-0008522,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-09-30 19:07:42,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013146,E02631,ACC-0008522,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-05-11 08:38:14,2024-07-03 08:38:14,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013147,E02631,ACC-0008523,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-09-26 10:25:54,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013148,E02631,ACC-0008523,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-04-30 07:40:16,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013149,E02631,ACC-0008524,VPN,VPN_USER,VPN пользователь,BASE,2024-03-12 04:27:58,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013150,E02632,ACC-0008525,AD,AD_USER,Пользователь домена,BASE,2024-04-07 02:43:56,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013151,E02632,ACC-0008525,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-05-16 01:40:08,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013152,E02632,ACC-0008526,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-05-13 01:38:05,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013153,E02633,ACC-0008527,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-11-20 22:37:59,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013154,E02633,ACC-0008528,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-06-12 21:36:35,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013155,E02633,ACC-0008528,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-09-16 12:36:06,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013156,E02634,ACC-0008529,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-04-14 13:37:29,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013157,E02634,ACC-0008530,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-09-27 07:17:16,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013158,E02634,ACC-0008531,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-03-31 17:19:25,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013159,E02634,ACC-0008532,DWH,DWH_ANALYST,Аналитик DWH,POWER,2024-07-15 06:50:51,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013160,E02634,ACC-0008532,DWH,DWH_ADMIN,Администратор DWH,PRIVILEGED,2024-07-13 09:14:57,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013161,E02634,ACC-0008533,CRM,CRM_ADMIN,Администратор CRM,PRIVILEGED,2024-03-15 06:05:57,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013162,E02635,ACC-0008534,AD,AD_USER,Пользователь домена,BASE,2024-07-07 00:03:14,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013163,E02635,ACC-0008534,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-10-09 03:40:58,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013164,E02635,ACC-0008535,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-07-12 11:43:03,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013165,E02635,ACC-0008535,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-11-19 16:48:31,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013166,E02635,ACC-0008536,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-03-12 15:27:49,2024-04-15 15:27:49,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013167,E02635,ACC-0008536,VPN,VPN_USER,VPN пользователь,BASE,2024-02-25 22:06:22,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013168,E02636,ACC-0008537,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-07-22 17:04:58,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013169,E02636,ACC-0008537,AD,AD_USER,Пользователь домена,BASE,2024-05-05 10:46:18,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013170,E02636,ACC-0008538,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-02-05 23:13:55,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013171,E02636,ACC-0008539,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-03-27 06:03:44,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013172,E02636,ACC-0008539,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-02-05 23:19:02,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013173,E02637,ACC-0008540,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-09-07 17:12:04,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013174,E02637,ACC-0008540,AD,AD_USER,Пользователь домена,BASE,2024-08-02 09:03:11,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013175,E02637,ACC-0008541,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-05-08 16:20:44,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013176,E02637,ACC-0008541,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-06-11 23:13:00,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013177,E02637,ACC-0008542,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-11-23 13:50:20,2024-12-23 13:50:20,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013178,E02637,ACC-0008542,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-04-16 19:11:33,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013179,E02638,ACC-0008543,AD,AD_USER,Пользователь домена,BASE,2024-01-27 04:19:37,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013180,E02638,ACC-0008543,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-04-20 03:07:24,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013181,E02638,ACC-0008544,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-04-10 01:28:51,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013182,E02638,ACC-0008544,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-11-15 14:58:35,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013183,E02638,ACC-0008545,FILE,FILE_USER,Пользователь файлового хранилища,BASE,2024-07-16 03:47:41,2024-10-28 03:47:41,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013184,E02638,ACC-0008545,FILE,FILE_EXT,Расширенный файловый доступ,POWER,2024-08-07 06:49:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013185,E02639,ACC-0008546,AD,AD_USER,Пользователь домена,BASE,2024-08-12 05:34:57,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013186,E02639,ACC-0008547,FILE,FILE_USER,Пользователь файлового хранилища,BASE,2024-02-08 12:31:51,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013187,E02640,ACC-0008548,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-02-16 18:54:06,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013188,E02640,ACC-0008548,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-01-14 16:28:36,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013189,E02640,ACC-0008549,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-06-19 02:44:19,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013190,E02640,ACC-0008549,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-10-07 08:41:36,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013191,E02641,ACC-0008550,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-04-14 08:37:21,2024-04-24 08:37:21,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013192,E02641,ACC-0008550,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-07-07 09:15:04,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013193,E02641,ACC-0008551,VPN,VPN_USER,VPN пользователь,BASE,2024-10-21 10:40:57,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013194,E02641,ACC-0008551,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-03-03 05:21:31,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013195,E02641,ACC-0008552,DWH,DWH_READER,Чтение DWH,BASE,2024-02-28 16:22:56,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013196,E02641,ACC-0008552,DWH,DWH_ANALYST,Аналитик DWH,POWER,2024-05-23 12:20:55,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013197,E02642,ACC-0008553,AD,AD_USER,Пользователь домена,BASE,2024-05-11 05:26:31,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013198,E02642,ACC-0008553,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-01-05 15:03:44,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013199,E02642,ACC-0008554,MAIL,MAIL_USER,Почтовый пользователь,BASE,2024-07-26 17:14:33,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013200,E02642,ACC-0008554,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-02-03 23:42:38,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013201,E02642,ACC-0008555,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-01-12 11:53:42,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013202,E02642,ACC-0008556,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-01-23 03:12:28,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013203,E02642,ACC-0008556,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-06-05 16:00:50,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013204,E02643,ACC-0008557,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-01-31 06:03:37,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013205,E02643,ACC-0008557,AD,AD_USER,Пользователь домена,BASE,2024-09-22 02:35:09,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013206,E02643,ACC-0008558,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-04-02 17:31:57,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013207,E02643,ACC-0008559,VPN,VPN_EXT,Расширенный VPN доступ,POWER,2024-05-27 12:59:43,2024-06-16 12:59:43,REVOKED,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013208,E02643,ACC-0008559,VPN,VPN_ADMIN,Администратор VPN,PRIVILEGED,2024-01-16 21:09:09,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013209,E02643,ACC-0008560,ERP,ERP_ADMIN,Администратор ERP,PRIVILEGED,2024-11-08 19:08:30,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013210,E02643,ACC-0008560,ERP,ERP_APPROVER,Согласующий ERP,POWER,2024-10-25 20:30:36,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013211,E02644,ACC-0008561,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-04-11 04:28:18,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013212,E02644,ACC-0008561,AD,AD_USER,Пользователь домена,BASE,2024-06-25 01:34:35,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013213,E02644,ACC-0008561,AD,AD_ADMIN,Администратор домена,PRIVILEGED,2024-11-14 10:16:22,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013214,E02644,ACC-0008562,DWH,DWH_READER,Чтение DWH,BASE,2024-02-08 06:00:05,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013215,E02644,ACC-0008562,DWH,DWH_ANALYST,Аналитик DWH,POWER,2024-04-02 22:40:28,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013216,E02645,ACC-0008563,AD,AD_SUPPORT,Поддержка домена,SUPPORT,2024-05-11 03:44:57,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013217,E02645,ACC-0008564,MAIL,MAIL_POWER,Расширенный почтовый доступ,POWER,2024-01-25 20:23:27,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
ROLE-0013218,E02645,ACC-0008564,MAIL,MAIL_ADMIN,Администратор почты,PRIVILEGED,2024-10-14 19:16:48,,ACTIVE,iam_roles,2024-12-31 11:00:00,access_batch_001
