src_violation_id,employee_src_id,violation_code,violation_name,control_area,materiality_level,violation_status,detected_at,decision_at,decision_text,source_system,load_dttm,batch_id
CMP-0006110,E02921,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-11-05 06:25:26,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006111,E02198,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-10-06 06:35:21,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006112,E01600,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-08-15 02:36:42,2024-08-24 02:36:42,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006113,E01013,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-05-20 15:34:59,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006114,E01338,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-02-08 15:31:07,2024-02-23 15:31:07,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006115,E02962,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-08-14 20:02:08,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006116,E00714,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-03-18 00:37:52,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006117,E02302,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-11-13 03:19:49,2024-11-20 03:19:49,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006118,E00050,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-11-11 05:50:08,2024-11-13 05:50:08,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006119,E01626,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-03-15 22:18:14,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006120,E02778,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-10-04 22:34:41,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006121,E00201,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-12-27 05:30:34,2024-12-29 05:30:34,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006122,E00460,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-01-07 20:23:50,2024-01-12 20:23:50,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006123,E02275,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-05-06 07:40:08,2024-05-15 07:40:08,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006124,E00153,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-01-17 18:16:21,2024-01-21 18:16:21,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006125,E01227,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-08-24 11:50:07,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006126,E00247,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-07-07 09:11:18,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006127,E00196,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-10-21 13:09:13,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006128,E02068,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-09-30 04:05:22,2024-10-09 04:05:22,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006129,E02829,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-09-16 19:52:27,2024-09-30 19:52:27,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006130,E00119,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-04-26 19:26:30,2024-05-10 19:26:30,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006131,E01929,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-03-02 23:06:28,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006132,E01302,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-11-11 08:24:20,2024-11-25 08:24:20,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006133,E02691,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-10-16 19:01:33,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006134,E02700,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-11-15 05:52:11,2024-11-25 05:52:11,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006135,E00080,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-11-23 08:41:15,2024-11-26 08:41:15,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006136,E00800,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-05-28 07:05:41,2024-06-12 07:05:41,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006137,E00106,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-04-12 22:46:57,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006138,E00216,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-01-14 11:30:21,2024-01-27 11:30:21,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006139,E00232,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-02-28 00:39:58,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006140,E00284,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-02-25 10:55:57,2024-03-10 10:55:57,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006141,E02172,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-08-09 21:20:39,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006142,E00176,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-07-24 17:10:17,2024-08-08 17:10:17,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006143,E02200,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-08-27 19:01:03,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006144,E02024,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-12-22 15:00:09,2025-01-05 15:00:09,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006145,E02467,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-11-06 03:51:30,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006146,E02921,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-05-02 21:06:02,2024-05-13 21:06:02,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006147,E02150,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-09-02 14:24:23,2024-09-09 14:24:23,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006148,E00117,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-01-22 03:21:53,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006149,E01873,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-08-04 19:39:27,2024-08-11 19:39:27,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006150,E00465,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-08-03 02:58:48,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006151,E02216,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-12-12 09:42:09,2024-12-27 09:42:09,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006152,E00274,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-07-17 03:14:57,2024-07-28 03:14:57,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006153,E00291,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-10-27 00:24:34,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006154,E00037,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-11-02 13:49:15,2024-11-11 13:49:15,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006155,E00013,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-11-05 22:14:42,2024-11-12 22:14:42,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006156,E02422,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-03-25 09:43:56,2024-04-05 09:43:56,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006157,E00249,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-01-20 11:35:39,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006158,E02265,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-05-07 23:44:13,2024-05-10 23:44:13,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006159,E02949,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-09-28 15:31:47,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006160,E01604,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-05-02 14:48:38,2024-05-04 14:48:38,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006161,E00644,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-07-15 17:34:17,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006162,E00066,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-07-15 01:02:38,2024-07-30 01:02:38,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006163,E00205,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-12-11 04:16:38,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006164,E00016,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-10-27 19:34:02,2024-11-05 19:34:02,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006165,E02504,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-04-08 21:43:26,2024-04-18 21:43:26,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006166,E02862,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-06-08 12:57:21,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006167,E01286,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-06-27 11:42:39,2024-07-09 11:42:39,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006168,E00036,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-04-06 07:48:08,2024-04-18 07:48:08,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006169,E00072,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-09-17 23:31:16,2024-09-24 23:31:16,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006170,E00049,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-10-13 14:47:36,2024-10-15 14:47:36,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006171,E00052,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-12-11 08:24:09,2024-12-24 08:24:09,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006172,E00060,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-06-22 11:19:17,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006173,E00410,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-08-01 22:08:38,2024-08-15 22:08:38,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006174,E00300,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-09-29 19:30:43,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006175,E02776,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-07-04 18:01:30,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006176,E02691,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-06-28 21:50:34,2024-07-01 21:50:34,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006177,E02400,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-01-03 15:43:27,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006178,E00137,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-06-21 01:22:54,2024-06-27 01:22:54,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006179,E01444,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-10-25 20:29:41,2024-11-01 20:29:41,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006180,E02634,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-11-25 15:04:31,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006181,E00838,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-10-05 05:38:12,2024-10-15 05:38:12,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006182,E00263,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-09-28 15:27:59,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006183,E00156,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-01-01 05:47:36,2024-01-04 05:47:36,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006184,E00241,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-02-15 06:52:43,2024-02-27 06:52:43,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006185,E02754,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-12-27 07:16:29,2024-12-29 07:16:29,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006186,E00463,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-07-04 18:25:58,2024-07-11 18:25:58,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006187,E01657,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-05-09 05:31:05,2024-05-23 05:31:05,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006188,E00218,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-11-16 06:52:24,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006189,E00012,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-04-27 10:47:56,2024-05-05 10:47:56,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006190,E02706,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-01-16 03:19:44,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006191,E00082,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-05-14 21:43:47,2024-05-17 21:43:47,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006192,E01313,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-09-08 12:08:27,2024-09-10 12:08:27,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006193,E00029,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-09-27 20:45:44,2024-10-08 20:45:44,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006194,E00094,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-03-08 07:07:43,2024-03-11 07:07:43,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006195,E00148,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-04-29 03:12:59,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006196,E00197,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-02-28 21:18:31,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006197,E01438,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-09-13 09:25:21,2024-09-15 09:25:21,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006198,E02150,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-06-03 14:35:01,2024-06-13 14:35:01,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006199,E01882,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-07-06 08:20:28,2024-07-11 08:20:28,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006200,E02029,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-02-05 06:48:41,2024-02-09 06:48:41,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006201,E01632,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-06-09 20:31:13,2024-06-21 20:31:13,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006202,E00294,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-06-02 08:32:28,2024-06-14 08:32:28,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006203,E01867,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-08-13 10:55:17,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006204,E00578,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-12-22 07:28:54,2025-01-05 07:28:54,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006205,E01571,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-09-23 03:41:13,2024-10-04 03:41:13,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006206,E00149,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-03-28 11:36:51,2024-03-30 11:36:51,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006207,E00173,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-10-28 03:11:55,2024-11-01 03:11:55,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006208,E01429,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-12-02 11:42:10,2024-12-15 11:42:10,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006209,E00874,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-07-07 00:37:22,2024-07-19 00:37:22,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006210,E01875,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-06-21 00:37:22,2024-06-24 00:37:22,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006211,E01779,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,OPEN,2024-08-22 14:55:30,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006212,E01682,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-02-12 14:18:19,2024-02-24 14:18:19,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006213,E00207,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-04-02 23:27:24,2024-04-04 23:27:24,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006214,E00108,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-04-08 13:34:05,2024-04-14 13:34:05,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006215,E00021,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-10-01 23:12:19,2024-10-09 23:12:19,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006216,E01804,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-05-09 15:59:24,2024-05-20 15:59:24,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006217,E01574,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-12-09 01:09:37,2024-12-24 01:09:37,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006218,E00226,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-02-19 12:12:32,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006219,E02896,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-12-12 02:13:51,2024-12-25 02:13:51,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006220,E01576,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-02-21 06:24:46,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006221,E00112,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-05-30 16:02:54,2024-06-06 16:02:54,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006222,E00058,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-01-07 08:34:13,2024-01-16 08:34:13,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006223,E02777,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-10-29 12:28:01,2024-11-10 12:28:01,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006224,E01161,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-03-16 12:48:44,2024-03-21 12:48:44,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006225,E01233,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-06-18 17:15:13,2024-06-20 17:15:13,Нарушение урегулировано,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006226,E00647,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,OPEN,2024-03-18 02:53:01,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006227,E00280,COI,Конфликт интересов,ETHICS,HIGH,CLOSED,2024-10-06 09:47:50,2024-10-12 09:47:50,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006228,E02148,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,OPEN,2024-01-31 16:14:41,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006229,E01662,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-09-01 11:43:36,2024-09-16 11:43:36,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006230,E01490,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-12-03 03:01:10,2024-12-12 03:01:10,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006231,E00718,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-11-19 04:50:24,2024-12-03 04:50:24,Требуется дополнительный контроль,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006232,E00936,DECLARATION_GAP,Неактуальные декларационные сведения,DISCLOSURE,MEDIUM,CLOSED,2024-08-15 21:18:29,2024-08-20 21:18:29,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006233,E00669,GIFT_POLICY,Нарушение политики подарков,ANTI_FRAUD,LOW,CLOSED,2024-01-24 14:27:06,2024-02-05 14:27:06,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006234,E01532,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-09-10 09:59:54,2024-09-17 09:59:54,Требуется повторная проверка,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006235,E00232,COI,Конфликт интересов,ETHICS,HIGH,OPEN,2024-11-06 04:42:33,,,compliance_cases,2024-12-31 09:00:00,risk_batch_001
CMP-0006236,E00243,POLICY_BREAK,Нарушение внутренней политики,POLICY,MEDIUM,CLOSED,2024-05-29 02:22:56,2024-06-03 02:22:56,Назначено служебное замечание,compliance_cases,2024-12-31 09:00:00,risk_batch_001
