src_payroll_adj_id,employee_src_id,payroll_month,adjustment_type_code,adjustment_type_name,adjustment_reason_group,amount_rub,manual_flag,approved_flag,source_system,load_dttm,batch_id
PAY-0001140,E02441,2024-02-01,COMP_CORR,Корректировка компенсации,COMPENSATION,49067.69,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001141,E02443,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-19865.91,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001142,E02444,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,10334.83,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001143,E02446,2024-03-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,59595.44,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001144,E02448,2024-04-01,BONUS_CORR,Корректировка премии,BONUS,14747.94,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001145,E02449,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-24339.04,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001146,E02449,2024-01-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,52844.47,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001147,E02455,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,-10383.43,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001148,E02455,2024-09-01,BONUS_CORR,Корректировка премии,BONUS,42713.68,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001149,E02458,2024-03-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-4903.96,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001150,E02461,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-13542.37,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001151,E02465,2024-09-01,BONUS_CORR,Корректировка премии,BONUS,62601.09,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001152,E02469,2024-08-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,61965.85,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001153,E02469,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,35527.86,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001154,E02470,2024-08-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-44740.33,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001155,E02472,2024-07-01,COMP_CORR,Корректировка компенсации,COMPENSATION,42570.12,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001156,E02475,2024-05-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,38454.83,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001157,E02479,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-13691.34,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001158,E02479,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,32814.46,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001159,E02486,2024-07-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,29371.34,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001160,E02487,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,56470.43,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001161,E02488,2024-02-01,BONUS_CORR,Корректировка премии,BONUS,809.95,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001162,E02494,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-20663.44,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001163,E02497,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-41640.5,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001164,E02501,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-26583.64,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001165,E02503,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-11627.02,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001166,E02504,2024-12-01,BONUS_CORR,Корректировка премии,BONUS,25817.73,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001167,E02505,2024-05-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,19384.12,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001168,E02506,2024-10-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-25268.19,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001169,E02506,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,1805.13,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001170,E02508,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,22215.24,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001171,E02508,2024-10-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-16305.44,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001172,E02510,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,48527.4,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001173,E02511,2024-02-01,BONUS_CORR,Корректировка премии,BONUS,41626.32,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001174,E02516,2024-04-01,COMP_CORR,Корректировка компенсации,COMPENSATION,5258.83,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001175,E02518,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,12256.6,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001176,E02520,2024-10-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-40822.81,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001177,E02522,2024-10-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-11553.1,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001178,E02522,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-24536.13,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001179,E02523,2024-06-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,38553.84,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001180,E02523,2024-10-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,43478.95,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001181,E02524,2024-07-01,COMP_CORR,Корректировка компенсации,COMPENSATION,3634.59,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001182,E02529,2024-04-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,56090.87,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001183,E02531,2024-07-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,51411.1,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001184,E02531,2024-08-01,BONUS_CORR,Корректировка премии,BONUS,-43434.52,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001185,E02535,2024-07-01,BONUS_CORR,Корректировка премии,BONUS,28262.37,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001186,E02543,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,25477.19,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001187,E02547,2024-12-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-8076.57,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001188,E02560,2024-12-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-11512.67,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001189,E02564,2024-10-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,22729.0,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001190,E02565,2024-06-01,BONUS_CORR,Корректировка премии,BONUS,34541.45,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001191,E02568,2024-06-01,BONUS_CORR,Корректировка премии,BONUS,-23469.34,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001192,E02568,2024-06-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,61368.37,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001193,E02571,2024-02-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,52077.74,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001194,E02576,2024-02-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-16782.11,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001195,E02580,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,22918.33,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001196,E02580,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,63339.43,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001197,E02582,2024-02-01,COMP_CORR,Корректировка компенсации,COMPENSATION,15637.69,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001198,E02587,2024-08-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-3240.05,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001199,E02587,2024-04-01,BONUS_CORR,Корректировка премии,BONUS,-40041.19,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001200,E02589,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,36727.33,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001201,E02591,2024-09-01,BONUS_CORR,Корректировка премии,BONUS,53117.25,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001202,E02591,2024-02-01,COMP_CORR,Корректировка компенсации,COMPENSATION,51066.73,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001203,E02592,2024-03-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-14256.17,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001204,E02594,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-3025.12,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001205,E02594,2024-05-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-2983.1,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001206,E02595,2024-09-01,BONUS_CORR,Корректировка премии,BONUS,14706.61,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001207,E02597,2024-06-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,53240.11,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001208,E02597,2024-08-01,BONUS_CORR,Корректировка премии,BONUS,-20013.84,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001209,E02600,2024-03-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,46755.63,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001210,E02612,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,56350.42,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001211,E02612,2024-08-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,47918.88,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001212,E02613,2024-07-01,BONUS_CORR,Корректировка премии,BONUS,-12011.54,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001213,E02616,2024-07-01,COMP_CORR,Корректировка компенсации,COMPENSATION,9583.28,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001214,E02616,2024-02-01,COMP_CORR,Корректировка компенсации,COMPENSATION,40748.67,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001215,E02617,2024-11-01,BONUS_CORR,Корректировка премии,BONUS,22656.66,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001216,E02617,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-12403.22,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001217,E02620,2024-11-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-37623.83,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001218,E02627,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,55875.69,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001219,E02627,2024-04-01,BONUS_CORR,Корректировка премии,BONUS,55121.86,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001220,E02628,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-34438.17,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001221,E02629,2024-03-01,COMP_CORR,Корректировка компенсации,COMPENSATION,56159.64,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001222,E02629,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,31973.31,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001223,E02630,2024-06-01,BONUS_CORR,Корректировка премии,BONUS,55072.24,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001224,E02632,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,28452.28,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001225,E02633,2024-04-01,BONUS_CORR,Корректировка премии,BONUS,7432.22,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001226,E02633,2024-07-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,60693.05,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001227,E02634,2024-05-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,836.79,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001228,E02634,2024-10-01,COMP_CORR,Корректировка компенсации,COMPENSATION,44987.46,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001229,E02636,2024-11-01,BONUS_CORR,Корректировка премии,BONUS,19054.5,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001230,E02637,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,56908.35,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001231,E02638,2024-01-01,COMP_CORR,Корректировка компенсации,COMPENSATION,54084.51,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001232,E02638,2024-03-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,5311.67,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001233,E02644,2024-01-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-17257.0,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001234,E02647,2024-06-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-1613.01,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001235,E02649,2024-08-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-33106.09,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001236,E02649,2024-03-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,15663.93,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001237,E02650,2024-01-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-864.51,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001238,E02654,2024-01-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-3249.1,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001239,E02655,2024-01-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,30008.33,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001240,E02657,2024-05-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-36113.24,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001241,E02657,2024-01-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-8047.9,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001242,E02661,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-34024.81,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001243,E02662,2024-05-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,33608.63,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001244,E02663,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-41821.57,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001245,E02663,2024-02-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,41535.0,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001246,E02667,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-14683.16,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001247,E02668,2024-01-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,25815.37,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001248,E02669,2024-10-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,57531.9,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001249,E02670,2024-08-01,COMP_CORR,Корректировка компенсации,COMPENSATION,897.88,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001250,E02670,2024-03-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,974.39,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001251,E02671,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-32785.26,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001252,E02671,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,47418.6,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001253,E02674,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,21555.34,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001254,E02675,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,8047.61,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001255,E02678,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,62829.07,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001256,E02679,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,53787.2,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001257,E02679,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-36753.93,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001258,E02686,2024-03-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-35219.06,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001259,E02692,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,59560.69,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001260,E02692,2024-06-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,37591.15,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001261,E02693,2024-05-01,COMP_CORR,Корректировка компенсации,COMPENSATION,20575.3,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001262,E02694,2024-06-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-14637.17,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001263,E02696,2024-08-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-28334.63,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001264,E02701,2024-07-01,BONUS_CORR,Корректировка премии,BONUS,-44010.88,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001265,E02702,2024-05-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,40920.33,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001266,E02702,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,-36213.64,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001267,E02704,2024-01-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,5566.54,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001268,E02706,2024-10-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-18358.54,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001269,E02707,2024-07-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-14797.38,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001270,E02707,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-34371.96,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001271,E02710,2024-09-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-36054.31,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001272,E02712,2024-01-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,40424.4,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001273,E02713,2024-12-01,COMP_CORR,Корректировка компенсации,COMPENSATION,53048.77,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001274,E02715,2024-09-01,BONUS_CORR,Корректировка премии,BONUS,-37090.27,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001275,E02718,2024-11-01,BONUS_CORR,Корректировка премии,BONUS,-2700.51,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001276,E02720,2024-10-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-24444.27,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001277,E02720,2024-11-01,COMP_CORR,Корректировка компенсации,COMPENSATION,59941.02,N,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001278,E02721,2024-10-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-21640.01,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001279,E02721,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-8692.96,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001280,E02722,2024-12-01,COMP_CORR,Корректировка компенсации,COMPENSATION,-29075.03,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001281,E02723,2024-12-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,4687.91,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001282,E02728,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,849.63,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001283,E02729,2024-10-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-21131.02,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001284,E02732,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,42086.6,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001285,E02732,2024-06-01,BONUS_CORR,Корректировка премии,BONUS,-2540.46,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001286,E02734,2024-03-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,34504.29,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001287,E02735,2024-04-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,17886.49,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001288,E02735,2024-01-01,BONUS_CORR,Корректировка премии,BONUS,-12324.01,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001289,E02736,2024-09-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,5621.43,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001290,E02739,2024-03-01,BONUS_CORR,Корректировка премии,BONUS,-8826.73,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001291,E02743,2024-12-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-31164.59,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001292,E02744,2024-02-01,BONUS_CORR,Корректировка премии,BONUS,40411.53,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001293,E02745,2024-06-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,54301.14,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001294,E02746,2024-06-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,8601.15,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001295,E02756,2024-11-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-8608.43,Y,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001296,E02758,2024-04-01,REIMBURSEMENT_CORR,Корректировка возмещения,REIMBURSEMENT,-19339.25,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001297,E02759,2024-04-01,MANUAL_DEDUCT,Ручное удержание,DEDUCTION,-26789.98,Y,N,finance_payroll,2024-12-31 12:00:00,finance_batch_001
PAY-0001298,E02759,2024-01-01,COMP_CORR,Корректировка компенсации,COMPENSATION,26726.36,N,Y,finance_payroll,2024-12-31 12:00:00,finance_batch_001
