src_position_event_id,employee_src_id,position_code,position_name,department_src_id,department_name,event_type_code,event_type_name,grade_code,salary_change_flag,effective_from,effective_to,source_system,load_dttm,batch_id
POS-02775-04,E02775,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0031,Безопасность 31,TRANSFER,Перевод,G4,Y,2021-07-21,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02776-01,E02776,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0015,ИТ 15,HIRE,Приём,M2,N,2020-01-01,2020-12-09,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02776-02,E02776,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0015,ИТ 15,TRANSFER,Перевод,M2,Y,2020-12-10,2021-10-28,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02776-03,E02776,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0015,ИТ 15,TRANSFER,Перевод,M2,Y,2021-10-29,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02777-01,E02777,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0017,Комплаенс 17,TRANSFER,Перевод,G3,Y,2020-12-17,2021-08-29,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02777-02,E02777,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0017,Комплаенс 17,TRANSFER,Перевод,G3,Y,2021-08-30,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02778-01,E02778,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0029,ИТ 29,HIRE,Приём,G2,N,2020-10-28,2021-05-27,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02778-02,E02778,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0029,ИТ 29,TRANSFER,Перевод,G2,Y,2021-05-28,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02779-01,E02779,ИНЖЕНЕР_ИТ,Инженер ИТ,D0008,ИТ 8,PROMOTION,Повышение,M2,Y,2024-08-09,2025-04-16,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02779-02,E02779,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0008,ИТ 8,TRANSFER,Перевод,M2,Y,2025-04-17,2025-08-24,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02779-03,E02779,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0008,ИТ 8,HIRE,Приём,M2,N,2025-08-25,2026-06-07,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02779-04,E02779,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0008,ИТ 8,TRANSFER,Перевод,M2,Y,2026-06-08,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02780-01,E02780,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0033,Операции 33,HIRE,Приём,G5,N,2020-01-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02781-01,E02781,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0003,Комплаенс 3,MOVE,Перемещение,G1,N,2020-04-24,2020-12-12,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02781-02,E02781,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0003,Комплаенс 3,HIRE,Приём,G1,N,2020-12-13,2021-08-06,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02781-03,E02781,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0003,Комплаенс 3,PROMOTION,Повышение,G1,Y,2021-08-07,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02782-01,E02782,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0034,ИТ 34,MOVE,Перемещение,G5,N,2023-04-30,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02783-01,E02783,СТАРШИЙ_МЕНЕДЖЕР_ПРОДАЖИ,Старший менеджер по продажам,D0039,Продажи 39,MOVE,Перемещение,G2,N,2024-05-23,2025-07-07,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02783-02,E02783,РУКОВОДИТЕЛЬ_ГРУППЫ_ПРОДАЖИ,Руководитель группы по продажам,D0039,Продажи 39,HIRE,Приём,G2,N,2025-07-08,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02784-01,E02784,РУКОВОДИТЕЛЬ_ГРУППЫ_ПРОДАЖИ,Руководитель группы по продажам,D0019,Продажи 19,TRANSFER,Перевод,G5,Y,2021-02-14,2021-12-13,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02784-02,E02784,РУКОВОДИТЕЛЬ_ГРУППЫ_ПРОДАЖИ,Руководитель группы по продажам,D0019,Продажи 19,HIRE,Приём,G5,N,2021-12-14,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02785-01,E02785,СТАРШИЙ_МЕНЕДЖЕР_ПРОДАЖИ,Старший менеджер по продажам,D0019,Продажи 19,TRANSFER,Перевод,G3,Y,2022-07-31,2023-08-08,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02785-02,E02785,СТАРШИЙ_МЕНЕДЖЕР_ПРОДАЖИ,Старший менеджер по продажам,D0019,Продажи 19,MOVE,Перемещение,G3,N,2023-08-09,2024-05-15,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02785-03,E02785,ГЛАВНЫЙ_МЕНЕДЖЕР_ПРОДАЖИ,Главный менеджер по продажам,D0019,Продажи 19,PROMOTION,Повышение,G3,Y,2024-05-16,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02786-01,E02786,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0004,Безопасность 4,MOVE,Перемещение,G3,N,2024-05-30,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02787-01,E02787,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0020,Комплаенс 20,HIRE,Приём,M1,N,2023-08-01,2024-02-23,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02787-02,E02787,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0020,Комплаенс 20,TRANSFER,Перевод,M1,Y,2024-02-24,2024-09-14,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02787-03,E02787,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0020,Комплаенс 20,MOVE,Перемещение,M1,N,2024-09-15,2025-03-16,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02787-04,E02787,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0020,Комплаенс 20,TRANSFER,Перевод,M1,Y,2025-03-17,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02788-01,E02788,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0007,Комплаенс 7,MOVE,Перемещение,G1,N,2020-01-01,2020-07-06,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02788-02,E02788,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0007,Комплаенс 7,HIRE,Приём,G1,N,2020-07-07,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02789-01,E02789,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0001,Безопасность 1,PROMOTION,Повышение,G5,Y,2023-02-24,2023-10-07,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02789-02,E02789,ГЛАВНЫЙ_ЭКСПЕРТ_БЕЗОПАСНОСТЬ,Главный эксперт по безопасности,D0001,Безопасность 1,TRANSFER,Перевод,G5,Y,2023-10-08,2024-05-08,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02789-03,E02789,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0001,Безопасность 1,MOVE,Перемещение,G5,N,2024-05-09,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02790-01,E02790,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0029,ИТ 29,TRANSFER,Перевод,G5,Y,2020-01-01,2020-05-18,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02790-02,E02790,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0029,ИТ 29,HIRE,Приём,G5,N,2020-05-19,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02791-01,E02791,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0028,Комплаенс 28,TRANSFER,Перевод,G5,Y,2022-01-05,2022-12-30,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02791-02,E02791,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0028,Комплаенс 28,TRANSFER,Перевод,G5,Y,2022-12-31,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02792-01,E02792,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0006,Операции 6,PROMOTION,Повышение,M2,Y,2020-01-05,2020-07-04,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02792-02,E02792,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0006,Операции 6,TRANSFER,Перевод,M2,Y,2020-07-05,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02793-01,E02793,ИНЖЕНЕР_ИТ,Инженер ИТ,D0021,ИТ 21,TRANSFER,Перевод,G2,Y,2020-02-16,2020-11-04,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02793-02,E02793,ИНЖЕНЕР_ИТ,Инженер ИТ,D0021,ИТ 21,MOVE,Перемещение,G2,N,2020-11-05,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02794-01,E02794,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0003,Комплаенс 3,MOVE,Перемещение,G1,N,2024-11-11,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02795-01,E02795,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0027,Операции 27,MOVE,Перемещение,G5,N,2021-04-08,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02796-01,E02796,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0040,Комплаенс 40,MOVE,Перемещение,M1,N,2023-07-18,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02797-01,E02797,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0015,ИТ 15,HIRE,Приём,G4,N,2023-11-11,2024-06-01,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02797-02,E02797,ИНЖЕНЕР_ИТ,Инженер ИТ,D0015,ИТ 15,MOVE,Перемещение,G4,N,2024-06-02,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02798-01,E02798,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0034,ИТ 34,HIRE,Приём,M1,N,2024-06-10,2024-11-10,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02798-02,E02798,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0034,ИТ 34,TRANSFER,Перевод,M1,Y,2024-11-11,2025-09-25,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02798-03,E02798,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0034,ИТ 34,PROMOTION,Повышение,M1,Y,2025-09-26,2026-11-05,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02798-04,E02798,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0034,ИТ 34,HIRE,Приём,M1,N,2026-11-06,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02799-01,E02799,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0038,ИТ 38,PROMOTION,Повышение,G1,Y,2023-10-23,2024-11-03,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02799-02,E02799,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0038,ИТ 38,MOVE,Перемещение,G1,N,2024-11-04,2025-09-28,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02799-03,E02799,ИНЖЕНЕР_ИТ,Инженер ИТ,D0038,ИТ 38,MOVE,Перемещение,G1,N,2025-09-29,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02800-01,E02800,РУКОВОДИТЕЛЬ_ГРУППЫ_ПРОДАЖИ,Руководитель группы по продажам,D0002,Продажи 2,TRANSFER,Перевод,M2,Y,2021-08-27,2022-04-14,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02800-02,E02800,МЕНЕДЖЕР_ПРОДАЖИ,Менеджер по продажам,D0002,Продажи 2,TRANSFER,Перевод,M2,Y,2022-04-15,2023-05-29,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02800-03,E02800,РУКОВОДИТЕЛЬ_ГРУППЫ_ПРОДАЖИ,Руководитель группы по продажам,D0002,Продажи 2,TRANSFER,Перевод,M2,Y,2023-05-30,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02801-01,E02801,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0034,ИТ 34,HIRE,Приём,G5,N,2021-02-04,2021-06-09,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02801-02,E02801,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0034,ИТ 34,TRANSFER,Перевод,G5,Y,2021-06-10,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02802-01,E02802,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0037,Операции 37,PROMOTION,Повышение,G4,Y,2023-02-18,2023-06-18,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02802-02,E02802,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0037,Операции 37,HIRE,Приём,G4,N,2023-06-19,2024-04-28,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02802-03,E02802,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0037,Операции 37,TRANSFER,Перевод,G4,Y,2024-04-29,2025-06-06,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02802-04,E02802,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0037,Операции 37,HIRE,Приём,G4,N,2025-06-07,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02803-01,E02803,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0033,Операции 33,TRANSFER,Перевод,G4,Y,2022-07-11,2023-08-13,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02803-02,E02803,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0033,Операции 33,MOVE,Перемещение,G4,N,2023-08-14,2024-04-24,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02803-03,E02803,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0033,Операции 33,MOVE,Перемещение,G4,N,2024-04-25,2025-03-31,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02803-04,E02803,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0033,Операции 33,MOVE,Перемещение,G4,N,2025-04-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02804-01,E02804,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0006,Операции 6,HIRE,Приём,G5,N,2020-07-19,2021-06-12,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02804-02,E02804,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0006,Операции 6,TRANSFER,Перевод,G5,Y,2021-06-13,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02805-01,E02805,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0035,Безопасность 35,HIRE,Приём,G1,N,2020-08-15,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02806-01,E02806,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0028,Комплаенс 28,HIRE,Приём,G1,N,2021-12-26,2022-08-13,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02806-02,E02806,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0028,Комплаенс 28,TRANSFER,Перевод,G1,Y,2022-08-14,2023-08-17,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02806-03,E02806,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0028,Комплаенс 28,TRANSFER,Перевод,G1,Y,2023-08-18,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02807-01,E02807,ИНЖЕНЕР_ИТ,Инженер ИТ,D0038,ИТ 38,PROMOTION,Повышение,M2,Y,2020-01-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02808-01,E02808,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0009,ИТ 9,TRANSFER,Перевод,G1,Y,2020-03-07,2020-09-17,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02808-02,E02808,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0009,ИТ 9,PROMOTION,Повышение,G1,Y,2020-09-18,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02809-01,E02809,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0003,Комплаенс 3,HIRE,Приём,G1,N,2022-07-30,2023-05-15,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02809-02,E02809,МЕНЕДЖЕР_КОМПЛАЕНС,Менеджер по комплаенсу,D0003,Комплаенс 3,TRANSFER,Перевод,G1,Y,2023-05-16,2024-03-07,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02809-03,E02809,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0003,Комплаенс 3,TRANSFER,Перевод,G1,Y,2024-03-08,2024-08-07,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02809-04,E02809,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0003,Комплаенс 3,TRANSFER,Перевод,G1,Y,2024-08-08,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02810-01,E02810,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0009,ИТ 9,TRANSFER,Перевод,G5,Y,2023-02-12,2024-01-02,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02810-02,E02810,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0009,ИТ 9,PROMOTION,Повышение,G5,Y,2024-01-03,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02811-01,E02811,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0004,Безопасность 4,PROMOTION,Повышение,G3,Y,2020-01-01,2020-05-03,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02811-02,E02811,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0004,Безопасность 4,PROMOTION,Повышение,G3,Y,2020-05-04,2021-03-21,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02811-03,E02811,ГЛАВНЫЙ_ЭКСПЕРТ_БЕЗОПАСНОСТЬ,Главный эксперт по безопасности,D0004,Безопасность 4,HIRE,Приём,G3,N,2021-03-22,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02812-01,E02812,ГЛАВНЫЙ_ЭКСПЕРТ_БЕЗОПАСНОСТЬ,Главный эксперт по безопасности,D0018,Безопасность 18,PROMOTION,Повышение,M2,Y,2020-01-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02813-01,E02813,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0033,Операции 33,MOVE,Перемещение,M2,N,2020-10-29,2021-06-24,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02813-02,E02813,ОПЕРАЦИОННЫЙ_МЕНЕДЖЕР_ОПЕРАЦИИ,Операционный менеджер операций,D0033,Операции 33,HIRE,Приём,M2,N,2021-06-25,2022-06-21,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02813-03,E02813,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0033,Операции 33,MOVE,Перемещение,M2,N,2022-06-22,2022-12-30,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02813-04,E02813,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0033,Операции 33,TRANSFER,Перевод,M2,Y,2022-12-31,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02814-01,E02814,ГЛАВНЫЙ_ЭКСПЕРТ_БЕЗОПАСНОСТЬ,Главный эксперт по безопасности,D0004,Безопасность 4,MOVE,Перемещение,G5,N,2020-01-01,2021-02-13,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02814-02,E02814,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0004,Безопасность 4,MOVE,Перемещение,G5,N,2021-02-14,2022-03-10,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02814-03,E02814,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0004,Безопасность 4,TRANSFER,Перевод,G5,Y,2022-03-11,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02815-01,E02815,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0017,Комплаенс 17,PROMOTION,Повышение,G5,Y,2024-01-28,2024-08-18,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02815-02,E02815,ЭКСПЕРТ_КОМПЛАЕНС,Эксперт по комплаенсу,D0017,Комплаенс 17,PROMOTION,Повышение,G5,Y,2024-08-19,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02816-01,E02816,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0024,Безопасность 24,TRANSFER,Перевод,M2,Y,2020-01-01,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02817-01,E02817,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0004,Безопасность 4,PROMOTION,Повышение,G5,Y,2020-01-10,2020-05-23,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02817-02,E02817,СТАРШИЙ_АНАЛИТИК_БЕЗОПАСНОСТЬ,Старший аналитик по безопасности,D0004,Безопасность 4,HIRE,Приём,G5,N,2020-05-24,2021-05-01,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02817-03,E02817,СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Специалист по безопасности,D0004,Безопасность 4,MOVE,Перемещение,G5,N,2021-05-02,2021-10-07,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02817-04,E02817,ВЕДУЩИЙ_СПЕЦИАЛИСТ_БЕЗОПАСНОСТЬ,Ведущий специалист по безопасности,D0004,Безопасность 4,MOVE,Перемещение,G5,N,2021-10-08,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02818-01,E02818,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0030,Комплаенс 30,TRANSFER,Перевод,M2,Y,2020-03-23,2021-04-03,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02818-02,E02818,СПЕЦИАЛИСТ_КОМПЛАЕНС,Специалист по комплаенсу,D0030,Комплаенс 30,TRANSFER,Перевод,M2,Y,2021-04-04,2021-11-08,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02818-03,E02818,СТАРШИЙ_ЭКСПЕРТ_КОМПЛАЕНС,Старший эксперт по комплаенсу,D0030,Комплаенс 30,MOVE,Перемещение,M2,N,2021-11-09,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02819-01,E02819,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0006,Операции 6,HIRE,Приём,G3,N,2020-01-01,2020-09-05,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02819-02,E02819,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0006,Операции 6,MOVE,Перемещение,G3,N,2020-09-06,2021-08-16,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02819-03,E02819,СТАРШИЙ_СПЕЦИАЛИСТ_ОПЕРАЦИИ,Старший специалист операций,D0006,Операции 6,HIRE,Приём,G3,N,2021-08-17,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02820-01,E02820,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0037,Операции 37,TRANSFER,Перевод,G3,Y,2020-07-11,2021-09-04,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02820-02,E02820,СПЕЦИАЛИСТ_ОПЕРАЦИИ,Специалист операций,D0037,Операции 37,HIRE,Приём,G3,N,2021-09-05,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02821-01,E02821,ТЕХНИЧЕСКИЙ_ЛИДЕР_ИТ,Технический лидер ИТ,D0021,ИТ 21,TRANSFER,Перевод,M1,Y,2020-01-01,2020-06-20,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02821-02,E02821,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0021,ИТ 21,PROMOTION,Повышение,M1,Y,2020-06-21,2020-12-30,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02821-03,E02821,СТАРШИЙ_ИНЖЕНЕР_ИТ,Старший инженер ИТ,D0021,ИТ 21,MOVE,Перемещение,M1,N,2020-12-31,2021-11-28,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02821-04,E02821,СИСТЕМНЫЙ_АНАЛИТИК_ИТ,Системный аналитик ИТ,D0021,ИТ 21,MOVE,Перемещение,M1,N,2021-11-29,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
POS-02822-01,E02822,РУКОВОДИТЕЛЬ_СМЕНЫ_ОПЕРАЦИИ,Руководитель смены операций,D0033,Операции 33,TRANSFER,Перевод,M1,Y,2022-07-03,,hr_position_history,2024-12-31 10:00:00,hr_batch_001
