src_case_id,employee_src_id,case_type_code,case_type_name,risk_flag,case_status,registered_at,resolved_at,resolution_code,resolution_name,source_system,load_dttm,batch_id
SEC-0010905,E00262,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-09-03 16:51:55,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010906,E00902,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-01-10 11:29:11,2024-01-11 11:29:11,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010907,E02507,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-04-06 18:49:18,2024-04-16 18:49:18,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010908,E00147,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-08-06 14:36:38,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010909,E00153,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-11-10 04:18:34,2024-11-16 04:18:34,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010910,E00665,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-03-09 06:24:22,2024-03-19 06:24:22,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010911,E02171,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-01-25 08:07:17,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010912,E00241,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-09-19 02:17:58,2024-09-21 02:17:58,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010913,E02993,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-01-13 00:43:45,2024-01-19 00:43:45,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010914,E00263,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-07-03 04:12:00,2024-07-15 04:12:00,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010915,E00672,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-06-01 15:39:14,2024-06-10 15:39:14,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010916,E01746,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-05-21 15:22:21,2024-05-26 15:22:21,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010917,E00820,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-10-20 03:28:59,2024-10-30 03:28:59,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010918,E02735,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-12-27 23:02:43,2025-01-08 23:02:43,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010919,E00218,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-03-30 14:06:16,2024-04-01 14:06:16,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010920,E02981,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-03-11 18:25:43,2024-03-14 18:25:43,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010921,E01762,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-11-13 05:23:21,2024-11-24 05:23:21,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010922,E02240,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-09-11 11:56:18,2024-09-18 11:56:18,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010923,E00082,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-07-27 02:53:15,2024-08-07 02:53:15,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010924,E02556,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-03-20 19:44:18,2024-03-29 19:44:18,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010925,E00025,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-09-23 20:22:12,2024-09-26 20:22:12,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010926,E00170,BADGE_MISUSE,Некорректное использование пропуска,Y,OPEN,2024-03-16 04:11:21,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010927,E00529,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-02-05 05:55:45,2024-02-11 05:55:45,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010928,E00038,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-01-14 03:02:28,2024-01-23 03:02:28,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010929,E02409,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-07-22 14:24:37,2024-07-30 14:24:37,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010930,E00146,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-12-21 09:42:41,2024-12-28 09:42:41,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010931,E02847,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-07-12 17:55:44,2024-07-22 17:55:44,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010932,E01443,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-05-09 01:07:00,2024-05-16 01:07:00,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010933,E00363,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-03-31 03:53:15,2024-04-06 03:53:15,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010934,E01665,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-09-12 00:46:03,2024-09-22 00:46:03,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010935,E00110,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-04-29 00:27:06,2024-05-04 00:27:06,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010936,E00190,BADGE_MISUSE,Некорректное использование пропуска,N,OPEN,2024-10-11 21:43:06,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010937,E01016,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-02-16 18:54:16,2024-02-24 18:54:16,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010938,E00170,BADGE_MISUSE,Некорректное использование пропуска,Y,OPEN,2024-11-13 17:50:30,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010939,E00760,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-04-01 14:28:27,2024-04-13 14:28:27,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010940,E02420,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-02-18 00:19:18,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010941,E00192,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-07-19 16:39:18,2024-07-26 16:39:18,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010942,E01930,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-08-23 21:18:13,2024-08-30 21:18:13,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010943,E00815,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-12-03 13:57:16,2024-12-12 13:57:16,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010944,E01259,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,OPEN,2024-02-16 18:01:30,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010945,E00095,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-05-06 14:11:48,2024-05-17 14:11:48,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010946,E02867,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-06-22 03:58:36,2024-07-04 03:58:36,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010947,E01340,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-04-25 01:35:52,2024-04-30 01:35:52,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010948,E00103,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-08-01 17:23:38,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010949,E00247,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-03-07 21:07:19,2024-03-19 21:07:19,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010950,E00300,BADGE_MISUSE,Некорректное использование пропуска,N,OPEN,2024-10-18 00:45:55,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010951,E00406,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-07-04 08:10:47,2024-07-10 08:10:47,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010952,E01932,BADGE_MISUSE,Некорректное использование пропуска,N,OPEN,2024-09-16 02:55:37,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010953,E00150,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-05-09 21:36:12,2024-05-13 21:36:12,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010954,E00683,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-03-01 14:19:56,2024-03-11 14:19:56,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010955,E00083,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-01-31 06:28:29,2024-02-05 06:28:29,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010956,E00225,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-12-06 03:14:23,2024-12-13 03:14:23,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010957,E00054,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,OPEN,2024-05-13 19:19:15,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010958,E00087,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-12-24 22:46:16,2025-01-01 22:46:16,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010959,E00928,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-04-09 04:27:39,2024-04-16 04:27:39,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010960,E01773,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-10-18 08:26:01,2024-10-21 08:26:01,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010961,E02784,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,OPEN,2024-07-02 04:43:37,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010962,E00104,PHYS_ACCESS,Нарушение физического доступа,N,OPEN,2024-07-17 23:09:48,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010963,E00202,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-12-01 19:04:04,2024-12-09 19:04:04,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010964,E00086,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-09-12 18:26:33,2024-09-16 18:26:33,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010965,E00103,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-01-13 15:46:23,2024-01-25 15:46:23,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010966,E02733,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-04-02 15:18:45,2024-04-08 15:18:45,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010967,E00083,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-04-06 12:23:21,2024-04-11 12:23:21,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010968,E00013,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-07-30 10:34:50,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010969,E00166,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-01-28 15:19:18,2024-01-31 15:19:18,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010970,E00592,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-03-04 01:04:57,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010971,E01148,DOC_LEAK,Подозрение на утечку документов,Y,OPEN,2024-05-04 06:35:55,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010972,E00969,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-02-06 10:07:12,2024-02-09 10:07:12,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010973,E02608,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-02-27 17:21:41,2024-03-08 17:21:41,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010974,E00990,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-03-16 10:45:03,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010975,E02145,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-11-23 22:06:58,2024-12-02 22:06:58,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010976,E00015,DOC_LEAK,Подозрение на утечку документов,N,CLOSED,2024-07-12 00:06:39,2024-07-18 00:06:39,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010977,E00818,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-02-09 06:18:54,2024-02-17 06:18:54,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010978,E02981,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-01-15 07:20:01,2024-01-24 07:20:01,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010979,E02665,BADGE_MISUSE,Некорректное использование пропуска,N,OPEN,2024-07-29 02:01:25,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010980,E01350,DOC_LEAK,Подозрение на утечку документов,Y,OPEN,2024-04-23 19:58:17,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010981,E00790,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-04-16 13:50:09,2024-04-18 13:50:09,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010982,E00197,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-11-30 00:18:18,2024-12-08 00:18:18,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010983,E00239,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-12-29 23:29:56,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010984,E00236,PHYS_ACCESS,Нарушение физического доступа,N,OPEN,2024-07-24 16:30:23,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010985,E00201,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-07-14 12:26:46,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010986,E00908,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-02-07 19:32:37,2024-02-14 19:32:37,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010987,E00010,DOC_LEAK,Подозрение на утечку документов,Y,OPEN,2024-08-15 14:19:03,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010988,E00189,BADGE_MISUSE,Некорректное использование пропуска,Y,OPEN,2024-08-28 15:12:54,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010989,E00138,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-07-01 06:21:08,2024-07-04 06:21:08,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010990,E01561,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-01-11 13:44:43,2024-01-23 13:44:43,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010991,E00250,DOC_LEAK,Подозрение на утечку документов,N,OPEN,2024-05-12 04:35:20,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010992,E00231,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-07-02 11:29:29,2024-07-14 11:29:29,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010993,E01287,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-01-17 16:31:09,2024-01-22 16:31:09,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010994,E00284,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-04-20 08:03:09,2024-04-24 08:03:09,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010995,E00050,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-12-23 07:26:40,2024-12-27 07:26:40,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010996,E01570,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-10-17 12:09:23,2024-10-23 12:09:23,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010997,E00058,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-09-05 09:28:44,2024-09-17 09:28:44,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010998,E00190,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-04-26 07:37:41,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0010999,E00777,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-04-26 07:20:30,2024-05-07 07:20:30,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011000,E00101,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-04-22 16:38:18,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011001,E00341,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-04-16 08:13:57,2024-04-28 08:13:57,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011002,E02872,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-07-23 01:55:58,2024-07-30 01:55:58,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011003,E02898,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-05-24 01:44:06,2024-06-05 01:44:06,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011004,E00259,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-10-01 15:01:13,2024-10-10 15:01:13,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011005,E01129,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-06-05 07:43:54,2024-06-06 07:43:54,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011006,E00837,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-05-09 00:40:29,2024-05-13 00:40:29,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011007,E00211,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-11-14 06:24:31,2024-11-25 06:24:31,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011008,E02795,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-01-08 14:00:09,2024-01-10 14:00:09,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011009,E01016,DOC_LEAK,Подозрение на утечку документов,Y,OPEN,2024-07-31 21:28:01,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011010,E02652,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-06-10 08:39:02,2024-06-11 08:39:02,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011011,E00389,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-01-18 11:40:09,2024-01-27 11:40:09,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011012,E02716,DOC_LEAK,Подозрение на утечку документов,Y,OPEN,2024-04-16 11:24:40,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011013,E01606,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-10-03 16:39:17,2024-10-12 16:39:17,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011014,E02357,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-03-05 13:23:40,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011015,E00347,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-08-13 15:46:02,2024-08-18 15:46:02,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011016,E01991,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-12-25 06:01:53,2025-01-04 06:01:53,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011017,E02589,BADGE_MISUSE,Некорректное использование пропуска,N,OPEN,2024-09-01 00:15:04,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011018,E00491,BADGE_MISUSE,Некорректное использование пропуска,Y,CLOSED,2024-06-17 15:24:48,2024-06-20 15:24:48,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011019,E02401,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-07-16 15:15:56,2024-07-25 15:15:56,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011020,E02969,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-10-14 00:26:28,2024-10-25 00:26:28,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011021,E00104,BADGE_MISUSE,Некорректное использование пропуска,N,OPEN,2024-09-20 13:41:25,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011022,E00102,DOC_LEAK,Подозрение на утечку документов,Y,CLOSED,2024-02-14 20:23:07,2024-02-24 20:23:07,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011023,E00873,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-03-08 21:46:49,2024-03-09 21:46:49,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011024,E00131,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,OPEN,2024-07-11 01:30:52,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011025,E00550,PHYS_ACCESS,Нарушение физического доступа,N,CLOSED,2024-03-02 20:33:35,2024-03-03 20:33:35,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011026,E01877,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-04-16 23:14:13,2024-04-18 23:14:13,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011027,E02719,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,N,CLOSED,2024-05-27 11:06:41,2024-06-08 11:06:41,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011028,E00150,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-03-07 15:06:45,2024-03-12 15:06:45,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011029,E00160,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-05-23 10:20:19,2024-05-24 10:20:19,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011030,E00059,THIRD_PARTY,Подозрительное взаимодействие с внешним лицом,Y,CLOSED,2024-11-26 00:22:41,2024-12-08 00:22:41,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011031,E00258,PHYS_ACCESS,Нарушение физического доступа,Y,CLOSED,2024-11-03 09:25:03,2024-11-13 09:25:03,CONFIRMED,Нарушение подтверждено,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011032,E01897,BADGE_MISUSE,Некорректное использование пропуска,N,CLOSED,2024-12-10 20:56:21,2024-12-14 20:56:21,REJECTED,Риск не подтвержден,security_cases,2024-12-31 09:00:00,risk_batch_001
SEC-0011033,E00163,PHYS_ACCESS,Нарушение физического доступа,Y,OPEN,2024-04-30 21:19:13,,,,security_cases,2024-12-31 09:00:00,risk_batch_001
