src_incident_id,employee_src_id,incident_code,incident_name,severity_level,incident_status,detected_at,closed_at,channel_name,source_system,load_dttm,batch_id
IB-0019102,E00068,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-04-04 21:26:28,2024-04-12 03:26:28,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019103,E02051,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-12-23 13:42:00,2024-12-24 21:42:00,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019104,E00983,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-03-03 19:41:14,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019105,E00063,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-09-22 04:47:26,2024-09-30 15:47:26,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019106,E00039,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-04-12 11:49:27,2024-04-19 21:49:27,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019107,E00263,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-03-14 13:20:02,2024-03-14 19:20:02,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019108,E00499,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-12-16 09:03:54,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019109,E02622,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-08-21 15:25:58,2024-09-01 00:25:58,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019110,E02945,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-08-05 11:04:11,2024-08-12 15:04:11,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019111,E01335,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-10-25 01:44:46,2024-10-26 07:44:46,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019112,E00209,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-12-17 03:43:44,2024-12-19 09:43:44,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019113,E00159,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-06-13 02:30:06,2024-06-16 06:30:06,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019114,E00159,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-07-24 13:43:05,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019115,E01216,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-05-23 05:38:13,2024-05-25 06:38:13,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019116,E02375,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-11-10 16:31:46,2024-11-11 03:31:46,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019117,E00660,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-12-22 11:03:50,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019118,E02942,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-11-20 06:01:53,2024-11-23 09:01:53,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019119,E02984,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-02-09 17:02:02,2024-02-18 00:02:02,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019120,E00296,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-10-06 17:04:24,2024-10-07 19:04:24,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019121,E01467,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-04-15 09:05:53,2024-04-25 10:05:53,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019122,E00304,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-10-23 10:53:37,2024-10-27 19:53:37,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019123,E02793,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-12-31 23:48:14,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019124,E01689,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-11-04 14:27:59,2024-11-06 00:27:59,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019125,E00062,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-04-27 07:07:24,2024-05-07 14:07:24,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019126,E01757,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-09-01 09:08:09,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019127,E00152,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-08-26 00:35:15,2024-09-02 02:35:15,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019128,E00649,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-07-15 21:19:08,2024-07-22 09:19:08,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019129,E01729,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-03-16 07:42:18,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019130,E00164,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-11-02 15:31:39,2024-11-10 03:31:39,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019131,E01303,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-05-13 21:09:06,2024-05-17 04:09:06,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019132,E00155,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-08-04 08:47:59,2024-08-10 15:47:59,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019133,E00161,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-10-22 19:30:31,2024-10-31 05:30:31,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019134,E02510,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-04-05 15:47:34,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019135,E01520,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-11-17 07:15:04,2024-11-17 19:15:04,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019136,E01562,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-01-02 11:02:01,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019137,E02461,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-09-06 10:18:48,2024-09-10 20:18:48,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019138,E00021,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-06-12 22:30:13,2024-06-19 09:30:13,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019139,E00493,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-02-04 18:36:12,2024-02-06 22:36:12,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019140,E00249,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-01-17 06:17:53,2024-01-19 13:17:53,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019141,E00217,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-07-30 10:59:31,2024-08-04 21:59:31,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019142,E00066,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-08-30 05:24:27,2024-09-04 09:24:27,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019143,E00129,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-08-07 01:31:26,2024-08-15 13:31:26,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019144,E01534,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-08-12 11:51:21,2024-08-14 18:51:21,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019145,E00261,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-04-05 09:56:26,2024-04-15 11:56:26,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019146,E00026,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-09-07 05:37:15,2024-09-17 06:37:15,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019147,E00403,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-05-31 11:50:16,2024-06-04 13:50:16,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019148,E00173,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-05-05 14:00:35,2024-05-07 00:00:35,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019149,E00061,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-10-12 15:24:27,2024-10-18 22:24:27,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019150,E00094,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-01-22 18:46:31,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019151,E02221,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-05-20 02:02:49,2024-05-21 04:02:49,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019152,E00327,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-10-21 22:38:31,2024-10-24 07:38:31,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019153,E00461,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-09-20 22:57:31,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019154,E00170,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-01-03 00:40:28,2024-01-11 01:40:28,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019155,E00069,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-09-10 21:00:48,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019156,E00294,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-09-06 18:18:55,2024-09-15 21:18:55,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019157,E00135,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-07-05 03:32:39,2024-07-08 04:32:39,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019158,E01528,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-08-18 00:21:55,2024-08-18 05:21:55,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019159,E01183,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-10-20 09:36:50,2024-10-21 18:36:50,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019160,E00272,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-02-10 04:12:14,2024-02-14 12:12:14,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019161,E02075,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-09-07 20:37:10,2024-09-12 21:37:10,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019162,E00267,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-11-21 01:17:29,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019163,E01716,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-06-09 19:16:35,2024-06-14 02:16:35,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019164,E00218,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-05-07 18:55:49,2024-05-18 05:55:49,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019165,E00579,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-08-16 02:44:23,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019166,E00024,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-10-27 17:40:39,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019167,E00241,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-09-25 09:46:10,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019168,E00179,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-08-13 07:58:09,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019169,E00141,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-10-08 07:38:21,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019170,E01641,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-05-25 20:07:30,2024-05-29 08:07:30,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019171,E02964,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-09-21 00:58:07,2024-10-01 10:58:07,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019172,E00034,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-01-26 21:39:31,2024-02-01 03:39:31,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019173,E02482,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-10-01 02:45:56,2024-10-08 08:45:56,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019174,E01959,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-01-04 23:12:47,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019175,E01763,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-08-29 16:26:50,2024-09-07 01:26:50,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019176,E00972,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-09-16 01:59:20,2024-09-19 12:59:20,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019177,E02024,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-09-05 00:38:47,2024-09-05 07:38:47,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019178,E00143,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-03-16 19:20:57,2024-03-25 02:20:57,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019179,E00067,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-07-18 20:46:15,2024-07-21 00:46:15,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019180,E00253,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-11-05 01:22:43,2024-11-10 03:22:43,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019181,E00957,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-04-19 02:51:02,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019182,E02387,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-09-15 22:52:22,2024-09-26 08:52:22,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019183,E00725,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-01-08 21:02:26,2024-01-12 05:02:26,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019184,E00496,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-09-12 13:49:09,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019185,E00174,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-12-31 21:29:33,2025-01-10 05:29:33,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019186,E02251,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-05-28 18:59:32,2024-05-30 20:59:32,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019187,E00064,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-04-30 06:02:46,2024-05-04 18:02:46,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019188,E01733,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-04-10 10:08:19,2024-04-19 19:08:19,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019189,E00169,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-10-06 01:35:20,,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019190,E02503,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-07-17 19:34:36,2024-07-18 23:34:36,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019191,E00932,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-08-13 11:34:58,2024-08-17 18:34:58,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019192,E00271,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-01-24 04:46:41,2024-01-28 12:46:41,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019193,E00321,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-05-23 12:55:35,2024-05-24 15:55:35,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019194,E00200,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-07-30 10:38:47,2024-08-07 11:38:47,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019195,E00921,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-06-09 19:56:25,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019196,E00091,USB_COPY,Копирование данных на внешний носитель,HIGH,OPEN,2024-06-22 19:00:34,,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019197,E02971,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-02-01 15:53:59,2024-02-04 17:53:59,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019198,E00103,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-03-07 17:32:52,2024-03-17 01:32:52,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019199,E01863,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-05-06 09:10:33,2024-05-06 12:10:33,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019200,E00155,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-06-10 00:54:42,2024-06-17 10:54:42,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019201,E00457,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-02-19 07:04:02,2024-02-26 19:04:02,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019202,E02933,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-01-17 22:44:04,2024-01-22 10:44:04,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019203,E00184,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-10-09 23:39:53,2024-10-17 09:39:53,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019204,E00214,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,OPEN,2024-04-05 22:54:29,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019205,E02638,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-10-22 01:05:46,2024-10-28 02:05:46,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019206,E00836,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-08-18 23:41:27,2024-08-28 07:41:27,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019207,E00140,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-04-16 18:38:29,2024-04-26 23:38:29,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019208,E00049,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-05-27 22:16:38,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019209,E00014,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-12-21 13:33:32,2024-12-29 14:33:32,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019210,E00229,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-10-04 02:08:38,2024-10-10 12:08:38,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019211,E01160,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-02-26 11:31:27,2024-03-06 17:31:27,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019212,E00255,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-12-17 01:10:21,2024-12-25 10:10:21,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019213,E02838,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-05-04 06:29:03,2024-05-14 11:29:03,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019214,E00005,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-04-26 10:09:44,2024-05-02 19:09:44,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019215,E02339,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-07-07 11:56:29,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019216,E02682,USB_COPY,Копирование данных на внешний носитель,HIGH,CLOSED,2024-06-16 03:46:18,2024-06-25 11:46:18,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019217,E01177,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-05-24 00:56:44,2024-05-27 08:56:44,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019218,E02263,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-10-21 12:43:36,2024-10-30 00:43:36,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019219,E02430,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-01-31 22:30:57,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019220,E01241,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,OPEN,2024-10-26 16:23:19,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019221,E01560,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,CLOSED,2024-04-20 19:36:12,2024-04-23 23:36:12,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019222,E02855,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-03-09 22:45:19,2024-03-20 01:45:19,MAIL_GW,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019223,E01567,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-12-22 17:18:00,2024-12-29 21:18:00,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019224,E00119,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-07-20 05:03:08,2024-07-29 10:03:08,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019225,E00300,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-07-15 06:01:30,2024-07-21 07:01:30,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019226,E00190,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-04-29 11:14:26,2024-05-03 21:14:26,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019227,E02011,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,CLOSED,2024-01-08 15:58:31,2024-01-10 20:58:31,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019228,E02764,PHISH_CLICK,Переход по фишинговой ссылке,MEDIUM,OPEN,2024-01-03 13:12:20,,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019229,E02101,PASSWORD_SHARE,Передача пароля третьему лицу,HIGH,CLOSED,2024-09-04 13:35:46,2024-09-10 19:35:46,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019230,E02024,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-10-11 09:05:45,2024-10-11 15:05:45,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019231,E00037,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-04-30 14:37:15,2024-05-06 17:37:15,DLP,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019232,E00098,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-10-26 07:43:45,2024-10-29 15:43:45,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019233,E00053,POLICY_MAIL,Отправка служебных данных на внешнюю почту,HIGH,CLOSED,2024-04-10 01:25:10,2024-04-19 06:25:10,SOC,ib_incidents,2024-12-31 09:00:00,risk_batch_001
IB-0019234,E00590,UNAUTH_UPLOAD,Попытка несанкционированной выгрузки,CRITICAL,OPEN,2024-03-02 17:46:43,,EDR,ib_incidents,2024-12-31 09:00:00,risk_batch_001
