src_advance_report_id,employee_src_id,report_period,total_amount_rub,approved_amount_rub,rejected_amount_rub,overdue_days,report_status,approver_employee_src_id,source_system,load_dttm,batch_id
ADV-0002223,E02584,2024-02-01,165358.59,165358.59,0.0,0,CLOSED,E02573,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002224,E02584,2024-03-01,52871.02,52871.02,0.0,0,IN_REVIEW,E02573,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002225,E02585,2024-05-01,159551.91,159551.91,0.0,0,IN_REVIEW,E00464,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002226,E02586,2024-10-01,164023.28,149790.26,14233.02,0,APPROVED,E01367,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002227,E02587,2024-04-01,83498.56,83498.56,0.0,0,CLOSED,E00861,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002228,E02588,2024-01-01,23259.86,23259.86,0.0,0,CLOSED,E01343,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002229,E02591,2024-04-01,117634.9,117634.9,0.0,0,APPROVED,E00357,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002230,E02592,2024-02-01,147651.83,118340.23,29311.6,0,IN_REVIEW,E00500,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002231,E02593,2024-07-01,105722.02,105722.02,0.0,0,APPROVED,E00540,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002232,E02594,2024-11-01,172821.51,172821.51,0.0,32,OVERDUE,E02107,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002233,E02595,2024-07-01,117719.77,113162.66,4557.11,4,OVERDUE,E02284,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002234,E02597,2024-04-01,30722.61,30722.61,0.0,0,CLOSED,E00687,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002235,E02597,2024-08-01,128686.02,104504.75,24181.27,0,CLOSED,E00687,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002236,E02598,2024-05-01,121656.34,121656.34,0.0,6,OVERDUE,E01391,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002237,E02599,2024-04-01,85256.57,76040.78,9215.79,0,IN_REVIEW,E00528,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002238,E02599,2024-07-01,179138.28,142334.7,36803.58,0,CLOSED,E00528,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002239,E02601,2024-04-01,127342.94,127342.94,0.0,0,APPROVED,E02402,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002240,E02602,2024-08-01,179476.2,179476.2,0.0,0,CLOSED,E00475,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002241,E02602,2024-09-01,57108.2,57108.2,0.0,0,IN_REVIEW,E00475,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002242,E02603,2024-05-01,121010.65,121010.65,0.0,0,IN_REVIEW,E01969,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002243,E02603,2024-03-01,161924.14,124579.72,37344.42,0,CLOSED,E01969,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002244,E02604,2024-05-01,40145.55,38224.3,1921.25,0,CLOSED,E01163,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002245,E02604,2024-05-01,75643.36,75643.36,0.0,0,IN_REVIEW,E01163,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002246,E02605,2024-09-01,71925.36,71925.36,0.0,0,IN_REVIEW,E02540,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002247,E02605,2024-03-01,154093.19,154093.19,0.0,24,OVERDUE,E02540,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002248,E02606,2024-10-01,148092.02,148092.02,0.0,0,APPROVED,E01807,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002249,E02606,2024-04-01,77568.13,77568.13,0.0,0,IN_REVIEW,E01807,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002250,E02608,2024-05-01,94048.91,81530.67,12518.24,0,CLOSED,E00286,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002251,E02609,2024-12-01,171102.93,171102.93,0.0,0,IN_REVIEW,E00780,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002252,E02609,2024-08-01,69454.09,69454.09,0.0,0,IN_REVIEW,E00780,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002253,E02610,2024-09-01,119450.75,119450.75,0.0,0,IN_REVIEW,E02557,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002254,E02610,2024-07-01,33619.59,33619.59,0.0,0,APPROVED,E02557,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002255,E02611,2024-09-01,163312.49,163312.49,0.0,19,OVERDUE,E01702,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002256,E02611,2024-03-01,132259.51,132259.51,0.0,12,OVERDUE,E01702,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002257,E02612,2024-05-01,116624.62,78175.73,38448.89,0,IN_REVIEW,E02182,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002258,E02616,2024-06-01,156339.6,121255.41,35084.19,0,APPROVED,E01858,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002259,E02617,2024-05-01,139093.43,139093.43,0.0,0,APPROVED,E02251,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002260,E02618,2024-02-01,68403.93,68403.93,0.0,25,OVERDUE,E00881,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002261,E02619,2024-05-01,107345.45,107345.45,0.0,0,APPROVED,E00120,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002262,E02620,2024-11-01,158812.81,158812.81,0.0,0,APPROVED,E00702,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002263,E02621,2024-06-01,31363.43,31363.43,0.0,0,CLOSED,E00968,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002264,E02622,2024-10-01,42940.63,42940.63,0.0,0,IN_REVIEW,E01002,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002265,E02622,2024-10-01,169429.63,169429.63,0.0,0,IN_REVIEW,E01002,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002266,E02623,2024-09-01,156445.14,156445.14,0.0,0,IN_REVIEW,E00501,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002267,E02624,2024-11-01,46154.62,46154.62,0.0,0,IN_REVIEW,E01611,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002268,E02626,2024-11-01,21363.6,21363.6,0.0,0,IN_REVIEW,E02473,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002269,E02627,2024-10-01,19097.23,19097.23,0.0,9,OVERDUE,E00664,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002270,E02627,2024-04-01,99877.46,99877.46,0.0,37,OVERDUE,E00664,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002271,E02628,2024-08-01,69451.2,69451.2,0.0,0,IN_REVIEW,E02039,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002272,E02628,2024-09-01,118905.02,118905.02,0.0,0,IN_REVIEW,E02039,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002273,E02629,2024-12-01,16254.69,16254.69,0.0,0,APPROVED,E02287,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002274,E02632,2024-10-01,25265.97,25265.97,0.0,0,CLOSED,E02331,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002275,E02632,2024-10-01,170480.33,170480.33,0.0,0,APPROVED,E02331,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002276,E02633,2024-06-01,115309.42,115309.42,0.0,0,APPROVED,E00970,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002277,E02634,2024-08-01,76950.09,76950.09,0.0,0,IN_REVIEW,E00968,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002278,E02637,2024-07-01,154459.93,154459.93,0.0,0,APPROVED,E00815,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002279,E02637,2024-02-01,15317.95,15317.95,0.0,0,IN_REVIEW,E00815,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002280,E02638,2024-07-01,127108.71,127108.71,0.0,15,OVERDUE,E00805,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002281,E02644,2024-06-01,66627.48,66627.48,0.0,0,CLOSED,E02552,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002282,E02648,2024-12-01,49468.16,49468.16,0.0,0,CLOSED,E01381,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002283,E02649,2024-03-01,59150.59,59150.59,0.0,0,CLOSED,E01539,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002284,E02650,2024-09-01,45330.21,45330.21,0.0,0,APPROVED,E00271,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002285,E02651,2024-09-01,152859.58,152859.58,0.0,0,CLOSED,E02390,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002286,E02651,2024-10-01,114393.71,114393.71,0.0,0,CLOSED,E02390,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002287,E02652,2024-01-01,80296.51,80296.51,0.0,0,APPROVED,E00486,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002288,E02652,2024-03-01,134042.19,134042.19,0.0,23,OVERDUE,E00486,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002289,E02653,2024-10-01,132929.38,132929.38,0.0,17,OVERDUE,E01587,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002290,E02656,2024-09-01,75211.24,74985.01,226.23,0,IN_REVIEW,E02538,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002291,E02656,2024-08-01,55655.29,55655.29,0.0,0,APPROVED,E02538,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002292,E02657,2024-01-01,23290.2,23290.2,0.0,0,APPROVED,E00533,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002293,E02660,2024-11-01,171525.98,171525.98,0.0,0,CLOSED,E01263,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002294,E02660,2024-09-01,74121.83,74121.83,0.0,0,IN_REVIEW,E01263,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002295,E02661,2024-07-01,71477.92,71477.92,0.0,0,IN_REVIEW,E01742,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002296,E02662,2024-08-01,118196.18,118196.18,0.0,0,APPROVED,E01029,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002297,E02662,2024-09-01,30908.04,30908.04,0.0,20,OVERDUE,E01029,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002298,E02663,2024-10-01,165144.5,165144.5,0.0,0,APPROVED,E02107,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002299,E02665,2024-12-01,48109.66,48109.66,0.0,9,OVERDUE,E02230,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002300,E02667,2024-07-01,7913.19,7913.19,0.0,0,IN_REVIEW,E02083,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002301,E02669,2024-03-01,49355.9,49355.9,0.0,0,APPROVED,E01129,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002302,E02672,2024-06-01,65379.6,46294.31,19085.29,0,APPROVED,E00838,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002303,E02674,2024-11-01,91094.83,91094.83,0.0,0,CLOSED,E00610,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002304,E02674,2024-04-01,120849.89,120849.89,0.0,0,APPROVED,E00610,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002305,E02676,2024-06-01,98839.44,98839.44,0.0,12,OVERDUE,E01273,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002306,E02677,2024-07-01,76098.51,76098.51,0.0,0,IN_REVIEW,E02411,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002307,E02677,2024-04-01,133632.81,130108.42,3524.39,0,IN_REVIEW,E02411,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002308,E02678,2024-12-01,71229.09,71229.09,0.0,0,IN_REVIEW,E01076,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002309,E02678,2024-04-01,64621.36,64621.36,0.0,0,IN_REVIEW,E01076,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002310,E02679,2024-07-01,24309.08,24309.08,0.0,0,CLOSED,E02306,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002311,E02680,2024-07-01,56777.29,56777.29,0.0,0,CLOSED,E00270,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002312,E02681,2024-06-01,167965.88,167965.88,0.0,0,IN_REVIEW,E01220,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002313,E02682,2024-05-01,119120.48,119120.48,0.0,0,APPROVED,E02168,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002314,E02683,2024-02-01,41511.08,41511.08,0.0,11,OVERDUE,E01799,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002315,E02684,2024-08-01,155269.43,155269.43,0.0,0,CLOSED,E01565,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002316,E02685,2024-02-01,112287.28,112287.28,0.0,0,IN_REVIEW,E02339,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002317,E02686,2024-04-01,115475.72,115475.72,0.0,0,APPROVED,E00864,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002318,E02689,2024-09-01,16414.18,13801.9,2612.28,17,OVERDUE,E02215,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002319,E02690,2024-11-01,58035.21,49039.27,8995.94,0,APPROVED,E00113,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002320,E02691,2024-06-01,83406.16,83406.16,0.0,0,APPROVED,E02236,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002321,E02691,2024-01-01,119970.29,119970.29,0.0,0,CLOSED,E02236,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002322,E02692,2024-08-01,29210.61,29210.61,0.0,0,CLOSED,E02395,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002323,E02692,2024-06-01,9645.75,6907.35,2738.4,0,CLOSED,E02395,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002324,E02693,2024-09-01,46634.25,46634.25,0.0,0,IN_REVIEW,E02202,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002325,E02693,2024-12-01,99450.33,99450.33,0.0,0,IN_REVIEW,E02202,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002326,E02694,2024-07-01,7120.22,4898.08,2222.14,0,IN_REVIEW,E00290,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002327,E02695,2024-07-01,56245.64,51436.89,4808.75,25,OVERDUE,E00493,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002328,E02695,2024-11-01,82498.17,82498.17,0.0,5,OVERDUE,E00493,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002329,E02696,2024-10-01,75654.41,75654.41,0.0,0,IN_REVIEW,E01804,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002330,E02696,2024-05-01,35408.91,30012.09,5396.82,0,IN_REVIEW,E01804,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002331,E02697,2024-09-01,109081.97,109081.97,0.0,0,CLOSED,E00106,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002332,E02698,2024-02-01,100729.59,100729.59,0.0,0,IN_REVIEW,E00384,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002333,E02700,2024-08-01,49988.18,49988.18,0.0,0,CLOSED,E02047,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002334,E02701,2024-09-01,25749.28,25749.28,0.0,0,CLOSED,E02068,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002335,E02702,2024-09-01,121359.43,121359.43,0.0,0,CLOSED,E02412,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002336,E02705,2024-12-01,125380.25,125380.25,0.0,40,OVERDUE,E01886,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002337,E02709,2024-10-01,128474.86,128474.86,0.0,0,APPROVED,E00584,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002338,E02709,2024-02-01,7829.68,7829.68,0.0,0,APPROVED,E00584,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002339,E02711,2024-01-01,66269.71,43371.04,22898.67,0,IN_REVIEW,E02182,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002340,E02713,2024-07-01,8329.94,8329.94,0.0,4,OVERDUE,E00280,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002341,E02714,2024-05-01,54803.24,54803.24,0.0,0,IN_REVIEW,E00879,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002342,E02715,2024-10-01,89865.03,89865.03,0.0,0,IN_REVIEW,E00838,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002343,E02716,2024-06-01,123041.07,123041.07,0.0,0,APPROVED,E00002,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002344,E02716,2024-01-01,160559.32,159099.9,1459.42,0,APPROVED,E00002,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002345,E02718,2024-04-01,14679.63,14679.63,0.0,0,APPROVED,E02030,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002346,E02718,2024-11-01,57609.36,57609.36,0.0,0,IN_REVIEW,E02030,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002347,E02719,2024-05-01,37530.71,34014.4,3516.31,0,IN_REVIEW,E00130,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002348,E02722,2024-03-01,43570.34,43570.34,0.0,9,OVERDUE,E00012,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002349,E02722,2024-08-01,144395.49,144395.49,0.0,43,OVERDUE,E00012,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002350,E02723,2024-02-01,175972.14,175972.14,0.0,0,IN_REVIEW,E01110,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002351,E02724,2024-09-01,132115.27,132115.27,0.0,0,APPROVED,E01616,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002352,E02727,2024-04-01,169777.76,169777.76,0.0,0,APPROVED,E02703,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002353,E02728,2024-06-01,86193.16,86193.16,0.0,0,CLOSED,E01957,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002354,E02729,2024-07-01,175426.73,175426.73,0.0,0,CLOSED,E01944,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002355,E02729,2024-12-01,48437.52,48437.52,0.0,0,APPROVED,E01944,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002356,E02730,2024-03-01,74964.11,74964.11,0.0,1,OVERDUE,E02203,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002357,E02732,2024-08-01,7781.61,7781.61,0.0,4,OVERDUE,E01343,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002358,E02732,2024-02-01,83623.82,83623.82,0.0,0,CLOSED,E01343,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002359,E02733,2024-12-01,6694.09,6694.09,0.0,0,CLOSED,E02688,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002360,E02733,2024-08-01,10778.81,10778.81,0.0,0,CLOSED,E02688,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002361,E02739,2024-07-01,112534.16,112534.16,0.0,21,OVERDUE,E02075,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002362,E02741,2024-12-01,107123.46,80791.63,26331.83,0,IN_REVIEW,E01379,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002363,E02741,2024-02-01,63380.18,53999.35,9380.83,0,APPROVED,E01379,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002364,E02743,2024-01-01,46626.77,46626.77,0.0,0,APPROVED,E00486,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002365,E02743,2024-04-01,179266.24,179266.24,0.0,0,IN_REVIEW,E00486,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002366,E02744,2024-03-01,50530.85,50530.85,0.0,0,APPROVED,E01960,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002367,E02744,2024-01-01,32388.0,32388.0,0.0,0,APPROVED,E01960,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002368,E02746,2024-09-01,38645.97,38645.97,0.0,2,OVERDUE,E00410,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002369,E02747,2024-10-01,31400.09,31400.09,0.0,0,APPROVED,E02620,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002370,E02748,2024-12-01,133214.08,133214.08,0.0,0,APPROVED,E02412,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002371,E02748,2024-09-01,42241.9,42241.9,0.0,0,APPROVED,E02412,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002372,E02749,2024-07-01,56285.99,56285.99,0.0,0,CLOSED,E00325,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002373,E02749,2024-12-01,37567.37,37567.37,0.0,31,OVERDUE,E00325,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002374,E02750,2024-04-01,174093.86,131973.83,42120.03,6,OVERDUE,E01120,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002375,E02750,2024-08-01,142814.21,142814.21,0.0,0,IN_REVIEW,E01120,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002376,E02752,2024-04-01,123497.42,123497.42,0.0,0,APPROVED,E00938,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002377,E02752,2024-07-01,31856.84,31856.84,0.0,12,OVERDUE,E00938,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002378,E02753,2024-01-01,178787.96,178787.96,0.0,0,APPROVED,E02412,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002379,E02753,2024-05-01,148825.24,148825.24,0.0,0,APPROVED,E02412,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002380,E02754,2024-06-01,40465.2,40465.2,0.0,0,CLOSED,E02604,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002381,E02755,2024-02-01,66404.18,66404.18,0.0,0,APPROVED,E02752,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002382,E02755,2024-10-01,116423.2,116423.2,0.0,32,OVERDUE,E02752,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002383,E02756,2024-01-01,18907.43,18907.43,0.0,0,IN_REVIEW,E01100,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002384,E02756,2024-07-01,114362.01,114362.01,0.0,0,CLOSED,E01100,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002385,E02757,2024-05-01,39503.36,39503.36,0.0,0,APPROVED,E01169,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002386,E02759,2024-09-01,27397.08,18052.36,9344.72,0,IN_REVIEW,E02519,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002387,E02761,2024-09-01,166794.23,166794.23,0.0,0,IN_REVIEW,E00126,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002388,E02761,2024-11-01,160033.42,160033.42,0.0,0,CLOSED,E00126,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002389,E02762,2024-09-01,32042.31,32042.31,0.0,0,IN_REVIEW,E01945,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002390,E02762,2024-03-01,67596.03,67596.03,0.0,2,OVERDUE,E01945,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002391,E02763,2024-12-01,9590.94,8996.36,594.58,0,CLOSED,E00276,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002392,E02764,2024-11-01,48932.62,48932.62,0.0,25,OVERDUE,E02603,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002393,E02764,2024-03-01,150564.92,150564.92,0.0,0,CLOSED,E02603,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002394,E02765,2024-09-01,16185.42,16185.42,0.0,0,IN_REVIEW,E02061,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002395,E02767,2024-12-01,35193.71,35193.71,0.0,0,APPROVED,E01624,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002396,E02767,2024-05-01,22723.22,20207.52,2515.7,0,APPROVED,E01624,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002397,E02769,2024-06-01,7306.88,7306.88,0.0,0,CLOSED,E00220,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002398,E02771,2024-09-01,130351.97,130351.97,0.0,0,APPROVED,E02441,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002399,E02771,2024-05-01,69888.66,69888.66,0.0,0,CLOSED,E02441,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002400,E02773,2024-04-01,12149.93,12149.93,0.0,3,OVERDUE,E02162,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002401,E02774,2024-07-01,155060.27,123434.0,31626.27,0,IN_REVIEW,E01289,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002402,E02778,2024-01-01,55812.4,55812.4,0.0,7,OVERDUE,E00976,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002403,E02779,2024-07-01,20017.6,20017.6,0.0,0,APPROVED,E00644,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002404,E02780,2024-08-01,74260.76,74260.76,0.0,0,CLOSED,E02282,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002405,E02783,2024-01-01,40978.92,40978.92,0.0,0,CLOSED,E00499,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002406,E02783,2024-08-01,5855.27,5855.27,0.0,0,APPROVED,E00499,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002407,E02784,2024-11-01,68730.9,68730.9,0.0,0,APPROVED,E00381,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002408,E02785,2024-11-01,107278.62,98871.02,8407.6,17,OVERDUE,E02627,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002409,E02790,2024-01-01,173648.98,173648.98,0.0,0,APPROVED,E00189,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002410,E02791,2024-11-01,53699.37,53699.37,0.0,0,APPROVED,E00054,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002411,E02793,2024-01-01,58553.94,58553.94,0.0,37,OVERDUE,E02423,finance_advance,2024-12-31 12:00:00,finance_batch_001
ADV-0002412,E02793,2024-02-01,150770.18,150770.18,0.0,0,CLOSED,E02423,finance_advance,2024-12-31 12:00:00,finance_batch_001
