src_card_txn_id,employee_src_id,transaction_dttm,merchant_name,mcc_code,transaction_category,amount_rub,currency_code,country_name,city_name,card_present_flag,reversal_flag,suspicious_flag,source_system,load_dttm,batch_id
CARD-0008045,E02588,2024-09-14 02:20:51,AeroTickets,5732,ELECTRONICS,57128.59,RUB,Turkey,Istanbul,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008046,E02589,2024-12-25 20:29:46,TaxiGo,4511,TRAVEL,81808.48,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008047,E02589,2024-04-30 12:06:35,Restaurant Hall,5734,SOFTWARE,18779.08,RUB,Russia,Moscow,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008048,E02589,2024-05-27 23:32:43,AeroTickets,7011,HOTEL,45016.25,RUB,Russia,Saint Petersburg,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008049,E02589,2024-03-12 12:03:02,TaxiGo,5732,ELECTRONICS,54602.3,RUB,Kazakhstan,Almaty,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008050,E02589,2024-02-12 00:29:51,OfficeMarket,4511,TRAVEL,118910.9,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008051,E02590,2024-11-26 18:09:57,Hotel Plaza,5311,RETAIL,23867.02,RUB,Kazakhstan,Almaty,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008052,E02591,2024-07-17 02:40:06,Hotel Plaza,5812,RESTAURANT,67676.48,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008053,E02591,2024-06-28 00:51:46,Market24,5734,SOFTWARE,102877.46,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008054,E02591,2024-07-17 23:35:35,Market24,5812,RESTAURANT,64393.59,RUB,Russia,Saint Petersburg,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008055,E02592,2024-09-18 05:21:05,Market24,5732,ELECTRONICS,96360.21,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008056,E02592,2024-08-31 09:25:48,OfficeMarket,7011,HOTEL,8792.42,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008057,E02592,2024-04-26 00:13:34,OfficeMarket,5732,ELECTRONICS,74821.48,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008058,E02593,2024-06-30 12:03:07,Restaurant Hall,5734,SOFTWARE,64645.14,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008059,E02593,2024-06-01 19:41:11,Restaurant Hall,5734,SOFTWARE,35342.28,RUB,Turkey,Istanbul,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008060,E02593,2024-05-20 01:46:02,OfficeMarket,5311,RETAIL,110947.54,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008061,E02594,2024-02-27 20:43:04,Market24,7011,HOTEL,24948.14,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008062,E02594,2024-10-26 05:47:04,Hotel Plaza,7011,HOTEL,85695.29,RUB,Russia,Saint Petersburg,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008063,E02595,2024-08-06 08:36:55,Restaurant Hall,5812,RESTAURANT,1953.39,RUB,Russia,Kazan,N,Y,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008064,E02595,2024-03-24 22:39:24,AeroTickets,5732,ELECTRONICS,45129.38,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008065,E02595,2024-06-18 18:46:27,TaxiGo,4511,TRAVEL,109508.54,RUB,UAE,Dubai,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008066,E02595,2024-03-07 02:43:09,Hotel Plaza,4511,TRAVEL,97807.69,RUB,Russia,Kazan,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008067,E02595,2024-01-14 02:40:39,SoftCloud,5734,SOFTWARE,37482.75,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008068,E02596,2024-01-23 04:38:26,Restaurant Hall,5732,ELECTRONICS,8665.84,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008069,E02596,2024-08-08 23:34:47,TechStore,7011,HOTEL,60193.74,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008070,E02596,2024-08-08 06:29:37,Market24,5732,ELECTRONICS,29576.7,RUB,Turkey,Istanbul,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008071,E02597,2024-10-05 23:41:29,AeroTickets,5311,RETAIL,76849.75,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008072,E02598,2024-04-26 12:41:47,Restaurant Hall,5311,RETAIL,18530.05,RUB,Kazakhstan,Almaty,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008073,E02598,2024-01-24 18:08:43,SoftCloud,7011,HOTEL,104663.93,RUB,UAE,Dubai,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008074,E02598,2024-02-01 09:02:55,AeroTickets,5734,SOFTWARE,8959.29,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008075,E02599,2024-01-05 21:07:06,TechStore,5311,RETAIL,24421.45,RUB,Kazakhstan,Almaty,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008076,E02599,2024-05-02 17:00:07,Hotel Plaza,5734,SOFTWARE,53220.43,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008077,E02599,2024-05-17 14:22:43,Hotel Plaza,4511,TRAVEL,21462.43,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008078,E02599,2024-07-24 23:00:17,TechStore,5812,RESTAURANT,78629.3,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008079,E02599,2024-10-24 00:17:10,Restaurant Hall,5812,RESTAURANT,97754.17,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008080,E02600,2024-12-06 06:22:43,Market24,5734,SOFTWARE,11560.2,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008081,E02601,2024-06-15 22:47:36,TechStore,5311,RETAIL,113183.62,RUB,Turkey,Istanbul,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008082,E02601,2024-10-13 03:04:51,OfficeMarket,5812,RESTAURANT,105253.58,RUB,Turkey,Istanbul,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008083,E02601,2024-08-03 12:37:04,OfficeMarket,5732,ELECTRONICS,62498.8,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008084,E02602,2024-08-18 04:45:16,SoftCloud,5734,SOFTWARE,58017.91,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008085,E02602,2024-04-12 23:49:23,TaxiGo,7011,HOTEL,83576.47,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008086,E02602,2024-01-28 05:50:00,SoftCloud,5732,ELECTRONICS,32884.74,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008087,E02602,2024-12-21 00:07:19,Market24,5732,ELECTRONICS,68914.35,RUB,Kazakhstan,Almaty,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008088,E02602,2024-07-07 14:10:47,AeroTickets,5734,SOFTWARE,6012.07,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008089,E02603,2024-11-14 19:11:07,Market24,4511,TRAVEL,91754.64,RUB,Russia,Saint Petersburg,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008090,E02604,2024-07-09 17:38:30,Hotel Plaza,5734,SOFTWARE,26505.06,RUB,Turkey,Istanbul,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008091,E02604,2024-03-12 07:33:01,Hotel Plaza,4511,TRAVEL,105759.53,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008092,E02604,2024-07-21 22:41:59,OfficeMarket,5732,ELECTRONICS,98531.25,RUB,Kazakhstan,Almaty,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008093,E02605,2024-05-09 05:14:53,Hotel Plaza,5732,ELECTRONICS,52228.15,RUB,Kazakhstan,Almaty,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008094,E02605,2024-11-01 01:12:26,Restaurant Hall,5732,ELECTRONICS,119530.72,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008095,E02605,2024-03-15 06:48:35,Restaurant Hall,5812,RESTAURANT,714.7,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008096,E02605,2024-06-17 08:00:55,AeroTickets,5812,RESTAURANT,93352.44,RUB,Turkey,Istanbul,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008097,E02605,2024-05-29 18:32:08,TechStore,4511,TRAVEL,15668.68,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008098,E02606,2024-04-27 14:20:40,Restaurant Hall,5311,RETAIL,9781.77,RUB,Russia,Saint Petersburg,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008099,E02606,2024-07-23 05:14:47,Restaurant Hall,7011,HOTEL,47871.03,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008100,E02606,2024-09-23 01:10:16,Restaurant Hall,5734,SOFTWARE,47320.77,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008101,E02606,2024-03-13 15:29:46,TaxiGo,4511,TRAVEL,13235.36,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008102,E02606,2024-04-27 08:05:39,TaxiGo,5812,RESTAURANT,96612.22,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008103,E02607,2024-08-20 05:53:45,SoftCloud,5812,RESTAURANT,111553.67,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008104,E02607,2024-04-27 09:17:27,Market24,5732,ELECTRONICS,53950.0,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008105,E02607,2024-09-07 01:55:24,SoftCloud,4511,TRAVEL,111123.8,RUB,Kazakhstan,Almaty,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008106,E02608,2024-07-30 00:57:45,Restaurant Hall,5732,ELECTRONICS,67959.88,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008107,E02608,2024-10-28 06:24:32,OfficeMarket,7011,HOTEL,81193.18,RUB,Turkey,Istanbul,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008108,E02608,2024-06-08 19:07:26,AeroTickets,5734,SOFTWARE,100622.38,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008109,E02609,2024-07-05 14:41:19,SoftCloud,5311,RETAIL,119665.49,RUB,Kazakhstan,Almaty,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008110,E02610,2024-01-07 08:33:05,Restaurant Hall,4511,TRAVEL,42267.38,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008111,E02610,2024-09-01 07:31:00,Restaurant Hall,5732,ELECTRONICS,93437.55,RUB,Turkey,Istanbul,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008112,E02610,2024-11-11 03:12:31,OfficeMarket,5734,SOFTWARE,76558.62,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008113,E02610,2024-09-20 00:03:25,TechStore,5311,RETAIL,62986.12,RUB,UAE,Dubai,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008114,E02610,2024-05-21 11:45:32,OfficeMarket,4511,TRAVEL,40092.91,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008115,E02610,2024-09-12 17:05:15,OfficeMarket,4511,TRAVEL,27801.25,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008116,E02610,2024-06-21 07:48:13,OfficeMarket,5311,RETAIL,8300.05,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008117,E02610,2024-06-04 23:45:54,Restaurant Hall,4511,TRAVEL,8474.06,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008118,E02611,2024-11-10 11:15:34,Market24,5734,SOFTWARE,10385.05,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008119,E02611,2024-11-21 15:52:58,TaxiGo,5311,RETAIL,55527.91,RUB,Turkey,Istanbul,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008120,E02611,2024-07-11 10:49:23,AeroTickets,4511,TRAVEL,104280.82,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008121,E02613,2024-05-14 08:18:31,Hotel Plaza,5311,RETAIL,5153.75,RUB,Russia,Kazan,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008122,E02613,2024-11-06 01:00:51,OfficeMarket,5812,RESTAURANT,105311.05,RUB,UAE,Dubai,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008123,E02615,2024-01-26 00:46:51,TechStore,5732,ELECTRONICS,37276.8,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008124,E02615,2024-06-14 11:53:08,TechStore,5734,SOFTWARE,102803.56,RUB,Turkey,Istanbul,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008125,E02615,2024-06-25 11:59:56,TaxiGo,5311,RETAIL,23455.36,RUB,Russia,Moscow,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008126,E02616,2024-04-03 01:05:25,Hotel Plaza,5732,ELECTRONICS,64872.95,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008127,E02616,2024-08-15 21:58:35,Hotel Plaza,7011,HOTEL,33823.29,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008128,E02616,2024-03-11 16:44:46,TaxiGo,4511,TRAVEL,1954.77,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008129,E02616,2024-12-08 08:37:17,OfficeMarket,7011,HOTEL,12369.33,RUB,UAE,Dubai,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008130,E02616,2024-09-01 01:09:15,OfficeMarket,5311,RETAIL,84781.9,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008131,E02617,2024-05-26 14:37:51,Market24,5812,RESTAURANT,30483.92,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008132,E02617,2024-04-08 11:35:45,TaxiGo,4511,TRAVEL,60189.46,RUB,UAE,Dubai,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008133,E02617,2024-08-20 03:45:12,Hotel Plaza,5812,RESTAURANT,63846.94,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008134,E02617,2024-11-18 11:55:49,TechStore,7011,HOTEL,51620.93,RUB,Turkey,Istanbul,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008135,E02617,2024-10-08 10:53:24,TechStore,7011,HOTEL,106969.58,RUB,Russia,Saint Petersburg,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008136,E02618,2024-06-09 11:21:10,SoftCloud,5812,RESTAURANT,37047.28,RUB,Russia,Kazan,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008137,E02618,2024-10-03 08:10:28,OfficeMarket,5732,ELECTRONICS,16445.53,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008138,E02618,2024-08-01 19:12:10,AeroTickets,5311,RETAIL,58193.13,RUB,Russia,Kazan,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008139,E02618,2024-11-11 13:57:54,TaxiGo,4511,TRAVEL,116453.76,RUB,UAE,Dubai,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008140,E02618,2024-12-05 10:56:51,SoftCloud,5732,ELECTRONICS,67401.34,RUB,Kazakhstan,Almaty,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008141,E02618,2024-11-25 17:33:52,AeroTickets,5812,RESTAURANT,56563.08,RUB,UAE,Dubai,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008142,E02618,2024-10-18 09:28:45,Restaurant Hall,4511,TRAVEL,32445.0,RUB,Russia,Saint Petersburg,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008143,E02618,2024-01-23 12:14:03,TaxiGo,5812,RESTAURANT,7858.58,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008144,E02619,2024-05-21 10:26:24,Market24,5311,RETAIL,41591.9,RUB,Turkey,Istanbul,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008145,E02619,2024-03-23 13:58:30,Hotel Plaza,5812,RESTAURANT,20633.16,RUB,Turkey,Istanbul,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008146,E02620,2024-05-29 22:13:56,Market24,7011,HOTEL,104311.96,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008147,E02620,2024-12-13 22:41:11,Restaurant Hall,7011,HOTEL,32990.76,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008148,E02621,2024-03-17 12:19:27,Hotel Plaza,5732,ELECTRONICS,5418.15,RUB,Russia,Saint Petersburg,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008149,E02622,2024-09-10 20:53:50,AeroTickets,5734,SOFTWARE,72557.53,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008150,E02622,2024-03-01 00:45:19,TaxiGo,5734,SOFTWARE,77663.88,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008151,E02622,2024-05-23 01:03:18,TechStore,5732,ELECTRONICS,49666.35,RUB,Kazakhstan,Almaty,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008152,E02622,2024-07-17 06:20:27,OfficeMarket,5732,ELECTRONICS,8056.84,RUB,UAE,Dubai,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008153,E02622,2024-04-16 08:49:08,SoftCloud,7011,HOTEL,72321.57,RUB,UAE,Dubai,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008154,E02622,2024-06-17 20:07:44,Hotel Plaza,5812,RESTAURANT,11121.53,RUB,Russia,Saint Petersburg,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008155,E02622,2024-12-05 07:24:17,Hotel Plaza,5734,SOFTWARE,98437.04,RUB,Turkey,Istanbul,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008156,E02622,2024-10-26 09:36:51,Market24,5734,SOFTWARE,20965.91,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008157,E02623,2024-07-06 23:54:01,OfficeMarket,5311,RETAIL,114099.0,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008158,E02624,2024-09-25 09:25:02,Hotel Plaza,5311,RETAIL,35594.41,RUB,Russia,Saint Petersburg,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008159,E02625,2024-12-28 19:45:23,OfficeMarket,4511,TRAVEL,48471.82,RUB,Kazakhstan,Almaty,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008160,E02626,2024-07-24 14:25:16,Restaurant Hall,5812,RESTAURANT,100227.41,RUB,Kazakhstan,Almaty,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008161,E02626,2024-05-28 01:20:13,SoftCloud,5311,RETAIL,65678.65,RUB,Kazakhstan,Almaty,Y,Y,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008162,E02626,2024-02-10 20:36:41,TaxiGo,4511,TRAVEL,72445.32,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008163,E02627,2024-05-08 04:24:12,Market24,5311,RETAIL,2484.81,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008164,E02627,2024-08-22 14:00:47,Restaurant Hall,7011,HOTEL,89601.39,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008165,E02629,2024-01-05 01:28:24,SoftCloud,5311,RETAIL,22045.13,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008166,E02630,2024-11-02 16:56:56,TechStore,5732,ELECTRONICS,2428.33,RUB,Turkey,Istanbul,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008167,E02630,2024-06-04 05:14:23,OfficeMarket,7011,HOTEL,108073.1,RUB,Turkey,Istanbul,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008168,E02632,2024-10-14 14:24:10,OfficeMarket,5311,RETAIL,28939.02,RUB,Turkey,Istanbul,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008169,E02632,2024-02-11 15:30:39,AeroTickets,7011,HOTEL,27749.69,RUB,Turkey,Istanbul,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008170,E02632,2024-01-12 16:40:25,Hotel Plaza,7011,HOTEL,68397.83,RUB,UAE,Dubai,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008171,E02632,2024-11-08 01:27:44,TechStore,5311,RETAIL,33368.2,RUB,Russia,Saint Petersburg,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008172,E02632,2024-06-22 14:22:59,AeroTickets,5734,SOFTWARE,111290.65,RUB,Kazakhstan,Almaty,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008173,E02633,2024-02-17 17:10:22,Market24,7011,HOTEL,15633.87,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008174,E02633,2024-08-16 08:47:20,TechStore,5734,SOFTWARE,69899.09,RUB,Russia,Kazan,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008175,E02635,2024-12-30 01:06:37,SoftCloud,5311,RETAIL,2751.07,RUB,Turkey,Istanbul,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008176,E02635,2024-04-13 17:31:29,AeroTickets,7011,HOTEL,85019.36,RUB,Kazakhstan,Almaty,N,Y,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008177,E02635,2024-11-23 20:56:54,Market24,7011,HOTEL,24910.92,RUB,Kazakhstan,Almaty,N,Y,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008178,E02635,2024-09-11 19:55:20,TaxiGo,5812,RESTAURANT,38682.45,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008179,E02635,2024-07-12 20:09:22,TechStore,4511,TRAVEL,107606.82,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008180,E02636,2024-08-24 16:28:40,TaxiGo,4511,TRAVEL,107453.95,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008181,E02636,2024-04-22 22:18:07,TechStore,5812,RESTAURANT,46935.09,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008182,E02636,2024-06-14 07:54:35,TaxiGo,5812,RESTAURANT,39549.74,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008183,E02636,2024-10-19 00:56:41,AeroTickets,7011,HOTEL,77166.21,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008184,E02636,2024-07-10 15:20:33,OfficeMarket,5311,RETAIL,89736.35,RUB,Kazakhstan,Almaty,N,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008185,E02637,2024-09-17 14:08:49,TaxiGo,4511,TRAVEL,27841.92,RUB,Russia,Moscow,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008186,E02637,2024-11-16 06:50:42,TechStore,5812,RESTAURANT,78660.17,RUB,Russia,Moscow,Y,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008187,E02637,2024-12-30 14:08:20,AeroTickets,5311,RETAIL,45937.65,RUB,Russia,Kazan,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008188,E02637,2024-06-25 10:08:09,Restaurant Hall,5734,SOFTWARE,116383.11,RUB,Russia,Saint Petersburg,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008189,E02637,2024-08-09 12:56:27,Market24,7011,HOTEL,67188.39,RUB,UAE,Dubai,N,N,N,finance_card,2024-12-31 12:00:00,finance_batch_001
CARD-0008190,E02637,2024-08-29 06:31:49,Hotel Plaza,5311,RETAIL,73195.06,RUB,Kazakhstan,Almaty,Y,N,Y,finance_card,2024-12-31 12:00:00,finance_batch_001
